pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_dens,st_teff,st_rad,st_mass,st_lum,pl_rade_original,pl_bmasse_original,pl_orbper_original,pl_eqt_original,pl_dens_original,st_teff_original,st_rad_original,st_mass_original,st_lum_original
Kepler-32 c,-0.036523080770861235,-0.4138524117227652,-0.005476592037048167,-0.1272953851350745,-0.06032416795172704,0.1461572198677867,-0.32919451237072606,-1.466052942685846,0.04637521682541156,2.3,1.05,8.752097,797.0,0.61,5613.0,0.574,0.509,-0.08288
Kepler-32 c,-0.03967936455545538,-0.14377511188276318,-0.005475809289537501,-0.1272953851350745,-0.019616914683697022,-1.8353655224038226,-0.32919451237072606,0.04490422451670536,0.04637521682541156,2.112,189.74451,10.338536805,797.0,1.31,3731.0,0.574,0.959,-0.08288
Kepler-32 c,-0.036523080770861235,-0.4134969212585156,-0.005476592037048167,-0.1272953851350745,-0.07660706925893905,0.1461572198677867,-0.32919451237072606,-1.466052942685846,0.04637521682541156,2.3,1.29837,8.752097,797.0,0.33,5613.0,0.574,0.509,-0.08288
Kepler-32 c,-0.038201955124368754,-0.14377511188276318,-0.005476592032385549,-1.3405185788415386,-0.019616914683697022,-1.839577047892179,-0.37262251474730806,-1.429118434154228,0.04637521682541156,2.2,189.74451,8.75210645,449.0,1.31,3727.0,0.5,0.52,-0.08288
Kepler-32 c,-0.038201955124368754,-0.14377511188276318,-0.005476592032385549,-1.3405185788415386,-0.019616914683697022,-1.839577047892179,-0.37262251474730806,-1.429118434154228,0.04637521682541156,2.2,189.74451,8.75210645,449.0,1.31,3727.0,0.5,0.52,-0.08288
Kepler-32 c,-0.04441379023234661,-0.14377511188276318,-0.0054765920370925735,-1.3335460317512715,-0.019616914683697022,-1.8353655224038226,-0.37379624454126975,-1.466052942685846,0.04637521682541156,1.83,189.74451,8.75209691,451.0,1.31,3731.0,0.498,0.509,-0.08288
Kepler-32 c,-0.04155970383138381,-0.18792267068395957,-0.00547659198622809,-0.1272953851350745,-0.019616914683697022,-1.6574285705207716,-0.3550165678378829,-1.2276574785272214,0.04637521682541156,2.0,158.9,8.7522,797.0,1.31,3900.0,0.53,0.58,-0.08288
Kepler-32 c,-0.041207140217147234,-0.14377511188276318,-0.005475809289537501,-0.1272953851350745,-0.019616914683697022,-1.7616638263575886,-0.3556034327348637,-1.2746650348401898,-3.3278069610714587,2.021,189.74451,10.338536805,797.0,1.31,3801.0,0.529,0.566,-1.29243
Kepler-32 c,-0.03534786872340596,-0.14377511188276318,-0.005476592032385549,-0.1272953851350745,-0.019616914683697022,-1.6542699264045044,-0.3491479188680745,-1.2612343044650558,0.04637521682541156,2.37,189.74451,8.75210645,797.0,1.31,3903.0,0.54,0.57,-0.08288
Kepler-32 c,-0.036523080770861235,-0.14377511188276318,-0.005476592044098837,-0.1272953851350745,-0.019616914683697022,-1.772192640078479,-0.32894098673523026,-1.272284437881197,-3.1029079761745586,2.3,189.74451,8.75208271,797.0,1.31,3791.0,0.574432,0.566709,-1.21181
