planet_radius,planet_mass,orbital_period,semi_major_axis,equilibrium_temp,planet_density,star_temp,star_luminosity,star_metallicity,star_type,stellar_compatibility,orbital_stability,star_class_B,star_class_D,star_class_F,star_class_G,star_class_K,star_class_L,star_class_M,star_class_T,star_class_W,star_class_m,habitable,habitability_score
2.3,192.60498,260.91,0.7733,797.0,1.31,5250.0,-0.19695,0.35,G0 V,0.5451713395638629,0.0095156532495955,0,0,0,1,0,0,0,0,0,0,0,0.0002530222
2.3,192.60498,260.98,0.792,797.0,1.31,5317.89,-0.082525,0.3833,G0 V,0.552221183800623,0.0095219958103218,0,0,0,1,0,0,0,0,0,0,0,0.00023160868
2.3,192.60498,874.774,2.18,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0019578130445167,0,0,0,1,0,0,0,0,0,0,0,1.5349027e-05
2.3,192.60498,919.86,2.028,797.0,1.31,4941.0,1.1186,-0.17,K0 IV,0.8656441121495327,0.0017990141402511,0,0,0,0,1,0,0,0,0,0,0,1.9589505e-05
2.3,192.60498,934.3,2.11,797.0,1.31,4938.0,-0.082525,-0.002,G0 V,0.5127725856697819,0.0017534630896019,0,0,0,1,0,0,0,0,0,0,0,1.604526e-05
2.3,192.60498,899.0,2.2,797.0,1.31,4978.0,1.176,-0.13,K0 IV,0.846526272066459,0.0018691588785046,0,0,0,0,1,0,0,0,0,0,0,1.8627892e-05
2.3,192.60498,4.21487,0.04956,797.0,1.31,5585.57,-0.082525,0.0275,G0 V,0.5800176531671858,0.0027640715913337,0,0,0,1,0,0,0,0,0,0,0,2.2368484e-05
2.3,192.60498,4.215,0.050201,797.0,1.31,5577.0,-0.095,-0.01,G5 V,0.5791277258566978,0.002764072584546,0,0,0,1,0,0,0,0,0,0,0,1.8256838e-05
2.3,192.60498,38.0957,0.2151,797.0,1.31,5585.57,-0.082525,0.0275,G0 V,0.5800176531671858,0.0030496702848971,0,0,0,1,0,0,0,0,0,0,0,2.3252269e-05
2.3,192.60498,38.021,0.2175,797.0,1.31,5577.0,-0.095,-0.01,G5 V,0.5791277258566978,0.0030489756966147,0,0,0,1,0,0,0,0,0,0,0,2.1892023e-05
2.3,192.60498,123.01,0.476,797.0,1.31,5577.0,-0.095,-0.01,G5 V,0.5791277258566978,0.0041153956952961,0,0,0,1,0,0,0,0,0,0,0,5.6389585e-05
2.3,192.60498,735.1,1.758,797.0,1.31,4826.0,1.06258,0.21,G0 V,0.8761102637590861,0.002694691457828,0,0,0,1,0,0,0,0,0,0,0,1.338489e-05
2.3,192.60498,796.0,1.93,797.0,1.31,4794.52,-0.082525,0.0882,G0 V,0.4978733125649013,0.0023148148148148,0,0,0,1,0,0,0,0,0,0,0,2.021368e-05
2.3,192.60498,763.0,1.9,797.0,1.31,4792.0,1.053,0.21,K1 III,0.8764116303219107,0.0025062656641604,0,0,0,0,1,0,0,0,0,0,0,1.338489e-05
2.3,192.60498,10.3392924,1.8,797.0,1.31,5612.5,1.121,-0.002,G0 V,0.9344141225337488,0.0028116684768132,0,0,0,1,0,0,0,0,0,0,0,1.3272183e-05
2.3,192.60498,996.0,2.153,797.0,1.31,4826.0,1.06258,0.21,G0 V,0.8761102637590861,0.0015822784810126,0,0,0,1,0,0,0,0,0,0,0,1.338489e-05
2.3,192.60498,10.3392924,2.205,797.0,1.31,5612.5,1.121,-0.002,G0 V,0.9344141225337488,0.0028116684768132,0,0,0,1,0,0,0,0,0,0,0,1.3272183e-05
2.3,192.60498,116.6884,0.484,797.0,1.31,5545.0,-0.082525,-0.012,G0 V,0.5758047767393562,0.004011044812997,0,0,0,1,0,0,0,0,0,0,0,6.5702545e-05
2.3,192.60498,116.6926,0.481,797.0,1.31,5439.0,0.4513,-0.09,G0 V,0.745317507788162,0.0040111123857534,0,0,0,1,0,0,0,0,0,0,0,5.213192e-05
2.3,192.60498,116.6884,0.48,797.0,1.31,5531.0,-0.082525,-0.06,G0 V,0.5743509865005192,0.004011044812997,0,0,0,1,0,0,0,0,0,0,0,6.6143984e-05
2.3,192.60498,116.69335,0.4765,797.0,1.31,5481.86,-0.082525,-0.0402,G0 V,0.5692481827622013,0.0040111244525567,0,0,0,1,0,0,0,0,0,0,0,9.496243e-05
2.3,192.60498,116.689,0.456,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0040110544661085,0,0,0,1,0,0,0,0,0,0,0,4.2084317e-05
2.3,192.60498,116.688,0.481,797.0,1.31,5495.0,-0.082525,-0.002,G0 V,0.5706126687435099,0.0040110383776151,0,0,0,1,0,0,0,0,0,0,0,4.881126e-05
2.3,192.60498,691.9,2.1,797.0,1.31,4846.0,1.73,0.0,G3 III,0.6112191069574247,0.0030497102775236,0,0,0,1,0,0,0,0,0,0,0,1.5260914e-05
2.3,192.60498,696.62,1.912,797.0,1.31,4809.0,1.7145,0.1,G3 III,0.6135769470404985,0.003006433768264,0,0,0,1,0,0,0,0,0,0,0,1.618948e-05
2.3,192.60498,2051.62,3.929,797.0,1.31,4809.0,1.7145,0.1,G3 III,0.6135769470404985,0.0005925504556713,0,0,0,1,0,0,0,0,0,0,0,1.3681395e-05
2.3,192.60498,93.31,0.462,797.0,1.31,4847.0,1.72346,-0.03,G0 V,0.6139389491173417,0.0036671678462723,0,0,0,1,0,0,0,0,0,0,0,4.1974858e-05
2.3,192.60498,93.4,0.49,797.0,1.31,4847.4,-0.082525,-0.03,K0,0.5033644859813083,0.0036683785766691,0,0,0,0,1,0,0,0,0,0,0,0.00011676615
2.3,192.60498,93.4,0.49,797.0,1.31,4847.0,-0.082525,-0.03,G0 V,0.5033229491173417,0.0036683785766691,0,0,0,1,0,0,0,0,0,0,0,0.00011466025
2.3,192.60498,1005.57,2.104,797.0,1.31,4734.0,1.76027,-0.11,G5 III,0.587480785046729,0.0015586763720248,0,0,0,1,0,0,0,0,0,0,0,1.4348542e-05
2.3,192.60498,952.7,2.5,797.0,1.31,4785.0,1.778,-0.06,G5 III,0.5856847352024922,0.0016986580601324,0,0,0,1,0,0,0,0,0,0,0,1.2527153e-05
2.3,192.60498,10.3392924,2.17,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0028116684768132,0,0,0,1,0,0,0,0,0,0,0,2.6392503e-05
2.3,192.60498,181.4,0.7,797.0,1.31,4665.0,-0.082525,-0.03,K0 III,0.484423676012461,0.0054171180931744,0,0,0,0,1,0,0,0,0,0,0,0.00013645545
2.3,192.60498,10.3392924,93.9,797.0,1.31,9770.0,1.77085,-0.002,G0 V,0.2771220976116303,0.0028116684768132,0,0,0,1,0,0,0,0,0,0,0,2.8753775e-05
2.3,192.60498,10.3392924,260.0,797.0,1.31,5612.5,-0.082525,-0.002,K2 V,0.5828141225337488,0.0028116684768132,0,0,0,0,1,0,0,0,0,0,0,2.5282425e-05
2.3,192.60498,7520.0,7.99,797.0,1.31,6100.0,-0.082525,-0.002,F8 V,0.5665628245067498,0.0001397428731134,0,0,1,0,0,0,0,0,0,0,0,2.2327566e-05
2.3,192.60498,8030.0,8.4,797.0,1.31,6130.0,-0.082525,0.19,F8 V,0.563447559709242,0.00013044612575,0,0,1,0,0,0,0,0,0,0,0,2.0811909e-05
2.3,192.60498,9060.0,9.3,797.0,1.31,6140.0,-0.082525,-0.002,F8 V,0.5624091381100726,0.0001149954001839,0,0,1,0,0,0,0,0,0,0,0,2.1415908e-05
2.3,192.60498,8905.0,8.996,797.0,1.31,5612.5,-0.082525,-0.002,F8,0.5828141225337488,0.0001170823088631,0,0,1,0,0,0,0,0,0,0,0,1.4703434e-05
2.3,192.60498,4168.69,4.01,797.0,1.31,3680.0,-0.082525,-0.002,M V,0.3821391484942886,0.0002628335028609,0,0,0,0,0,0,1,0,0,0,0,2.6628328e-05
3.941407550000001,192.60498,8.46321,0.066,797.0,4.4,3700.0,-1.04576,-0.002,G0 V,0.3842159916926272,0.0027969149692259,0,0,0,1,0,0,0,0,0,0,0,2.4812542e-05
2.3,192.60498,8.4631427,0.1008,797.0,1.31,3665.0,-0.99,0.12,G0 V,0.3805815160955347,0.0027969144427561,0,0,0,1,0,0,0,0,0,0,0,2.5925368e-05
3.941407550000001,192.60498,8.4630004,0.0644,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.002796913329582,0,0,0,1,0,0,0,0,0,0,0,1.9786137e-05
2.3,192.60498,8.46321,0.1008,797.0,1.3,3700.0,-1.04576,-0.002,M1,0.3842159916926272,0.0027969149692259,0,0,0,0,0,0,1,0,0,0,0,1.8683488e-05
2.3,192.60498,8.46321,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027969149692259,0,0,0,1,0,0,0,0,0,0,0,1.4469258e-05
3.941407550000001,192.60498,8.46308,0.0649,797.0,1.31,3678.0,-1.0381,0.23,G0 V,0.3819314641744548,0.0027969139522709,0,0,0,1,0,0,0,0,0,0,0,3.1303214e-05
3.941407550000001,192.60498,8.463,0.0645,797.0,1.4,3700.0,-0.082525,-0.002,G0 V,0.3842159916926272,0.0027969133264529,0,0,0,1,0,0,0,0,0,0,0,2.2389078e-05
2.3,192.60498,8.463,0.1008,797.0,0.97,3700.0,-1.04576,-0.002,G0 V,0.3842159916926272,0.0027969133264529,0,0,0,1,0,0,0,0,0,0,0,1.8156794e-05
3.941407550000001,192.60498,8.45367765822,0.1008,797.0,1.31,3588.0,-0.082525,-0.002,G0 V,0.3725856697819314,0.0027968404022461,0,0,0,1,0,0,0,0,0,0,0,2.0936084e-05
2.3,192.60498,8.463446,0.1008,797.0,1.31,3665.0,-0.99,0.12,G0 V,0.3805815160955347,0.0027969168153922,0,0,0,1,0,0,0,0,0,0,0,2.5925368e-05
2.3,192.60498,8.4629991,0.0645,797.0,1.32,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027969133194124,0,0,0,1,0,0,0,0,0,0,0,1.9786137e-05
3.24,192.60498,18.859019,0.1101,797.0,2.3,3700.0,-0.082525,-0.002,G0 V,0.3842159916926272,0.0028806740048937,0,0,0,1,0,0,0,0,0,0,0,1.4001334e-05
2.3,192.60498,18.859019,0.1008,797.0,3.66,3700.0,-1.04576,-0.002,G0 V,0.3842159916926272,0.0028806740048937,0,0,0,1,0,0,0,0,0,0,0,1.6347323e-05
2.79,192.60498,18.858982,0.11,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0028806736978572,0,0,0,1,0,0,0,0,0,0,0,1.3723747e-05
2.3,192.60498,18.85882,0.1008,797.0,1.31,3665.0,-0.99,0.12,G0 V,0.3805815160955347,0.0028806723535363,0,0,0,1,0,0,0,0,0,0,0,1.9430816e-05
2.3,192.60498,18.858991,0.1101,797.0,1.22,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0028806737725418,0,0,0,1,0,0,0,0,0,0,0,1.3350139e-05
2.3,192.60498,18.859018,0.1008,797.0,1.31,3665.0,-0.99,0.12,G0 V,0.3805815160955347,0.0028806739965954,0,0,0,1,0,0,0,0,0,0,0,1.9430816e-05
2.52202066,192.60498,18.85969,0.1108,797.0,1.31,3678.0,-1.0381,0.23,G0 V,0.3819314641744548,0.0028806795730521,0,0,0,1,0,0,0,0,0,0,0,2.1659027e-05
2.3,192.60498,12.73596,0.1008,797.0,1.31,3678.0,-1.0381,0.23,G0 V,0.3819314641744548,0.0028307438254966,0,0,0,1,0,0,0,0,0,0,0,2.7866536e-05
2.3,192.60498,33.39,0.1008,797.0,1.31,3665.0,-0.99,0.12,G0 V,0.3805815160955347,0.0030065241574216,0,0,0,1,0,0,0,0,0,0,0,2.058385e-05
2.3,192.60498,33.11,0.1008,797.0,1.31,3665.0,-0.99,0.12,G0 V,0.3805815160955347,0.0030039953137673,0,0,0,1,0,0,0,0,0,0,0,2.058385e-05
2.3,192.60498,481.9,1.3,797.0,1.31,4095.0,2.7,-0.71,G0 V,0.4252336448598131,0.008481764206955,0,0,0,1,0,0,0,0,0,0,0,0.000528692
2.3,192.60498,1.271869,0.0208,797.0,1.31,4596.0,-0.7167,-0.05,K V,0.4772585669781931,0.0027417682240693,0,0,0,0,1,0,0,0,0,0,0,4.16632e-05
2.3,192.60498,268.94,0.777,797.0,1.31,5008.0,-0.32,0.1,K2 V,0.5200415368639667,0.0103029054193282,0,0,0,0,1,0,0,0,0,0,0,0.00047948665
2.3,192.60498,268.94,0.78,797.0,1.31,4864.0,-0.082525,0.17,G0 V,0.5050882658359294,0.0103029054193282,0,0,0,1,0,0,0,0,0,0,0,0.00044631513
2.3,192.60498,153.22,0.576,797.0,1.31,4649.0,1.57,-0.22,G0 V,0.6547622014537902,0.0046996898204718,0,0,0,1,0,0,0,0,0,0,0,5.4719054e-05
2.3,192.60498,137.48,0.539,797.0,1.31,4796.0,2.01,0.28,K0,0.4980269989615783,0.0043759845965342,0,0,0,0,1,0,0,0,0,0,0,8.0281534e-05
2.3,192.60498,379.63,1.45,797.0,1.31,4137.0,3.17,-1.0,K2 II,0.4295950155763239,0.0639795265515035,0,0,0,0,1,0,0,0,0,0,0,0.0040002437
2.3,192.60498,379.63,1.05,797.0,1.31,4259.0,-0.082525,-0.79,G0 V,0.442263759086189,0.0639795265515035,0,0,0,1,0,0,0,0,0,0,0,0.0056303344
2.3,192.60498,621.99,2.01,797.0,1.31,4137.0,3.17,-1.0,K2 II,0.4295950155763239,0.0038761192294274,0,0,0,0,1,0,0,0,0,0,0,0.00048745135
2.3,192.60498,578.2,1.3,797.0,1.31,4296.0,1.96,-0.46,K5 III,0.4621059190031152,0.0046685340802987,0,0,0,0,1,0,0,0,0,0,0,0.00048685045
2.57807,192.60498,41.6855,0.1008,797.0,1.31,5766.0,-0.082525,-0.15,G0 V,0.5987538940809969,0.0030834267354681,0,0,0,1,0,0,0,0,0,0,0,9.700814e-06
2.35545351,192.60498,41.688644,0.1008,797.0,1.31,5703.0,-0.082525,-0.06,G0 V,0.5922118380062306,0.0030834566274022,0,0,0,1,0,0,0,0,0,0,0,7.5694775e-06
2.23,192.60498,41.6855,0.241,797.0,7.89,5766.0,-0.05552,-0.15,G,0.5987538940809969,0.0030834267354681,0,0,0,1,0,0,0,0,0,0,0,3.9969473e-05
2.3,192.60498,1887.76,4.65,797.0,1.31,4500.0,2.84,-0.03,G0 V,0.4672897196261681,0.0006562713288181,0,0,0,1,0,0,0,0,0,0,0,2.4122686e-05
2.3,192.60498,123.05,0.54,797.0,1.31,4500.0,1.99,-0.2,G0 V,0.4712897196261681,0.0041160732661041,0,0,0,1,0,0,0,0,0,0,0,7.615003e-05
2.3,192.60498,307.88,0.83,797.0,1.31,5004.0,-0.082525,-0.09,K1,0.5196261682242991,0.0172057811424638,0,0,0,0,1,0,0,0,0,0,0,0.00062558573
2.3,192.60498,392.6,1.0,797.0,1.31,4414.0,1.69,-0.2,K0 III,0.5823592938733125,0.0349650349650349,0,0,0,0,1,0,0,0,0,0,0,0.00035756413
2.3,192.60498,733.0,1.7,797.0,1.31,4534.0,1.64,-0.13,G0 V,0.6148203530633437,0.002710027100271,0,0,0,1,0,0,0,0,0,0,0,1.8857067e-05
2.3,192.60498,2590.0,4.2,797.0,1.31,4943.0,1.47,-0.19,K0,0.7252917964693666,0.0004492362982929,0,0,0,0,1,0,0,0,0,0,0,1.9979676e-05
2.3,192.60498,265.59,0.78,797.0,1.31,5012.0,-0.082525,0.18,K3,0.5204569055036344,0.0099591674136042,0,0,0,0,1,0,0,0,0,0,0,0.0004637597
3.941407550000001,192.60498,10.3392924,1662.0,797.0,1.31,4993.0,0.35595,-0.002,K0,0.6608639044652129,0.0028116684768132,0,0,0,0,1,0,0,0,0,0,0,1.3550378e-05
2.3,192.60498,1230.0,2.115,797.0,1.31,5000.0,-0.082525,-0.09,K0,0.5192107995846313,0.0011547344110854,0,0,0,0,1,0,0,0,0,0,0,1.9850453e-05
2.3,192.60498,1198.48,2.06,797.0,1.31,5000.0,-0.082525,-0.09,K0,0.5192107995846313,0.0011983510689291,0,0,0,0,1,0,0,0,0,0,0,1.9850453e-05
2.3,192.60498,3.8728,0.0428,797.0,1.31,4324.0,-1.022,-0.14,K7/M0 V,0.4490134994807891,0.0027614606138395,0,0,0,0,1,0,0,0,0,0,0,3.0528507e-05
2.3,192.60498,3.873,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027614621389733,0,0,0,1,0,0,0,0,0,0,0,1.948591e-05
2.3,192.60498,125.94,0.435,797.0,1.31,4324.0,-1.022,-0.14,K7/M0 V,0.4490134994807891,0.0041656252603515,0,0,0,0,1,0,0,0,0,0,0,0.00012989996
2.3,192.60498,5.6,0.056,797.0,1.31,4746.0,-0.082525,-0.07,K3 V,0.4928348909657321,0.0027746947835738,0,0,0,0,1,0,0,0,0,0,0,2.4613117e-05
2.3,192.60498,5.6,0.06,797.0,1.31,4816.0,-0.082525,-0.06,G0 V,0.500103842159917,0.0027746947835738,0,0,0,1,0,0,0,0,0,0,0,2.652725e-05
2.3,192.60498,5.6,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027746947835738,0,0,0,1,0,0,0,0,0,0,0,1.755694e-05
2.3,192.60498,237.6,0.68,797.0,1.31,4746.0,-0.082525,-0.07,K3 V,0.4928348909657321,0.0077881619937694,0,0,0,0,1,0,0,0,0,0,0,0.00013916485
2.3,192.60498,3.487,0.046,797.0,1.31,5400.0,-0.082525,0.5,K0 V,0.5607476635514018,0.0027585217633574,0,0,0,0,1,0,0,0,0,0,0,2.8334282e-05
2.3,192.60498,3.48777,0.0452,797.0,1.31,5393.0,-0.082525,0.382,G0 V,0.5600207684319833,0.0027585276226404,0,0,0,1,0,0,0,0,0,0,0,2.8618771e-05
2.3,192.60498,3.48777,0.04,797.0,1.31,5393.0,-0.082525,0.38,G0 V,0.5600207684319833,0.0027585276226404,0,0,0,1,0,0,0,0,0,0,0,2.584063e-05
2.3,192.60498,3.487905,0.045,797.0,1.31,5382.64,-0.082525,0.37,G0 V,0.558944963655244,0.0027585286499199,0,0,0,1,0,0,0,0,0,0,0,2.578099e-05
2.3,192.60498,1634.0,2.36,797.0,1.31,4550.0,-0.8041,-0.35,G0 V,0.4724818276220145,0.0007874015748031,0,0,0,1,0,0,0,0,0,0,0,5.171264e-05
2.3,192.60498,1667.0,2.28,797.0,1.31,4475.0,-0.082525,-0.48,K7 V,0.464693665628245,0.0007674597083653,0,0,0,0,1,0,0,0,0,0,0,0.00012622423
2.3,192.60498,74.2,0.3,797.0,1.31,4550.0,-0.8041,-0.35,G0 V,0.4724818276220145,0.0034270047978067,0,0,0,1,0,0,0,0,0,0,0,0.0002446614
2.3,192.60498,714.29999,1.66,797.0,1.31,4545.0,-0.082525,-0.08,G0 V,0.4719626168224299,0.0028546960563715,0,0,0,1,0,0,0,0,0,0,0,2.950623e-05
2.3,192.60498,714.3,2.1,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0028546959748786,0,0,0,1,0,0,0,0,0,0,0,1.7992388e-05
3.941407550000001,192.60498,4.2889696,0.1008,797.0,1.31,6736.9,-0.082525,-0.002,G0 V,0.5004257528556594,0.0027646378350534,0,0,0,1,0,0,0,0,0,0,0,2.2353897e-05
3.941407550000001,192.60498,4.2889731,0.0656,797.0,2.15,6935.0,1.06,-0.34,G0 V,0.8558546209761162,0.0027646378618047,0,0,0,1,0,0,0,0,0,0,0,1.1192748e-05
2.3,192.60498,655.59998,1.34,797.0,1.31,4665.0,-0.082525,0.01,G0 V,0.484423676012461,0.0034293555164167,0,0,0,1,0,0,0,0,0,0,0,6.0587587e-05
2.3,192.60498,655.6,1.34,797.0,1.31,4714.0,-0.678,-0.03,K5 V,0.4895119418483904,0.0034293552812071,0,0,0,0,1,0,0,0,0,0,0,0.00011473955
2.3,192.60498,649.0,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0035087719298245,0,0,0,1,0,0,0,0,0,0,0,1.8497867e-05
2.3,192.60498,655.57,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0034297081318379,0,0,0,1,0,0,0,0,0,0,0,1.911041e-05
2.3,192.60498,1891.0,2.63,797.0,1.31,4051.0,-0.86967,0.12,K7 V,0.4206645898234683,0.0006548788474132,0,0,0,0,1,0,0,0,0,0,0,2.3723129e-05
2.3,192.60498,6360.0,5.9,797.0,1.31,4051.0,-0.86967,0.12,K7 V,0.4206645898234683,0.0001667778519012,0,0,0,0,1,0,0,0,0,0,0,2.3723129e-05
2.3,192.60498,6240.0,5.9,797.0,1.31,5612.5,-0.082525,-0.002,K7 V,0.5828141225337488,0.0001701837985023,0,0,0,0,1,0,0,0,0,0,0,1.4703434e-05
2.3,192.60498,6374.0,5.96,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0001663893510815,0,0,0,1,0,0,0,0,0,0,0,1.5349027e-05
2.3,192.60498,547.0,1.444,797.0,1.31,6033.0,-0.082525,-0.02,G0 V,0.5735202492211838,0.0054644808743169,0,0,0,1,0,0,0,0,0,0,0,6.637391e-05
2.3,192.60498,1823.5,3.634,797.0,1.31,5612.5,-0.082525,-0.002,G3 V,0.5828141225337488,0.000685166152792,0,0,0,1,0,0,0,0,0,0,0,1.5349027e-05
2.3,192.60498,3.1533,0.02294,797.0,1.31,3195.0,-2.44977,-0.56,M3.5-4 V,0.3317757009345794,0.0027559848277523,0,0,0,0,0,0,1,0,0,0,0,7.6509816e-05
2.3,192.60498,3.1542,0.0229,797.0,1.31,3195.0,-2.44977,-0.56,M3.5-4 V,0.3317757009345794,0.0027559916636764,0,0,0,0,0,0,1,0,0,0,0,7.6509816e-05
2.3,192.60498,4.1244,0.0274,797.0,1.31,3195.0,-2.44977,-0.56,M3.5-4 V,0.3317757009345794,0.0027633805650339,0,0,0,0,0,0,1,0,0,0,0,7.500528e-05
2.3,192.60498,2.3402,0.0188,797.0,1.31,3195.0,-2.44977,-0.56,M3.5-4 V,0.3317757009345794,0.0027498227739222,0,0,0,0,0,0,1,0,0,0,0,8.186544e-05
2.3,192.60498,6.7392,0.0381,797.0,1.31,3195.0,-2.44977,-0.56,M3.5-4 V,0.3317757009345794,0.0027834932171837,0,0,0,0,0,0,1,0,0,0,0,6.113401e-05
2.3,192.60498,2.2907,0.0185,797.0,1.31,3130.0,-2.53254,0.13,M5.0 V,0.3250259605399792,0.0027494485293612,0,0,0,0,0,0,1,0,0,0,0,2.836997e-05
3.941407550000001,192.60498,10.3392924,67.0,797.0,1.31,3689.0,-0.082525,-0.16,M1 V,0.383073727933541,0.0028116684768132,0,0,0,0,0,0,1,0,0,0,0,4.400832e-05
2.3,192.60498,10.3392924,67.0,797.0,1.31,3680.0,-0.082525,0.04,M1 Ve,0.3821391484942886,0.0028116684768132,0,0,0,0,0,0,1,0,0,0,0,4.475818e-05
2.3,192.60498,10037.5,2.6,797.0,1.31,580.5,-0.082525,-0.002,G0 V,0.0602803738317756,0.0001033752002894,0,0,0,1,0,0,0,0,0,0,0,2.7406066e-05
3.941407550000001,192.60498,8040000.0,200.0,797.0,1.31,2320.0,-2.85,-0.002,M9-L1,0.2409138110072689,1.243837407564223e-07,0,0,0,0,0,0,1,0,0,0,0,3.2926513e-05
2.3,192.60498,10.3392924,210.0,797.0,1.31,5612.5,-0.082525,-0.002,M3.5,0.5828141225337488,0.0028116684768132,0,0,0,0,0,0,1,0,0,0,0,2.5282425e-05
2.3,192.60498,25.2,0.17,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0029342723004694,0,0,0,1,0,0,0,0,0,0,0,2.788262e-05
3.941407550000001,192.60498,10.3392924,0.1008,797.0,1.31,3406.0,-1.732,0.0,M3 V,0.3536863966770509,0.0028116684768132,0,0,0,0,0,0,1,0,0,0,0,2.2351405e-05
3.941407550000001,192.60498,402000000.0,7506.0,797.0,1.31,3406.0,-1.732,0.0,M3 V,0.3536863966770509,2.48756444147626e-09,0,0,0,0,0,0,1,0,0,0,0,3.29968e-05
3.941407550000001,192.60498,10.3392924,440.0,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0028116684768132,0,0,0,1,0,0,0,0,0,0,0,2.6392503e-05
3.941407550000001,192.60498,1.5089635,0.1008,797.0,1.31,5950.0,-0.082525,-0.002,G0 V,0.5821391484942887,0.0027435516922512,0,0,0,1,0,0,0,0,0,0,0,2.6997142e-05
3.941407550000001,192.60498,1.5089686,0.02536,797.0,0.344,5950.0,-0.082525,-0.3,G0 V,0.5821391484942887,0.0027435517306393,0,0,0,1,0,0,0,0,0,0,0,1.3293503e-05
3.941407550000001,192.60498,1.5089557,0.1008,797.0,0.38,5950.0,-0.082525,-0.3,G0 V,0.5821391484942887,0.00274355163354,0,0,0,1,0,0,0,0,0,0,0,1.2926367e-05
2.3,192.60498,1.508968772,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.002743551731934,0,0,0,1,0,0,0,0,0,0,0,2.5172478e-05
3.941407550000001,192.60498,1.5089557,0.0261,797.0,1.31,5950.0,-0.082525,-0.002,G0 V,0.5821391484942887,0.00274355163354,0,0,0,1,0,0,0,0,0,0,0,5.77859e-05
3.941407550000001,192.60498,1.5089682,0.02752,797.0,0.302,6298.0,-0.082525,0.06,G0 V,0.5460020768431982,0.0027435517276285,0,0,0,1,0,0,0,0,0,0,0,9.045944e-06
3.941407550000001,192.60498,1.508976552,0.0259,797.0,0.44,5950.0,-0.082525,-0.3,G0 V,0.5821391484942887,0.0027435517904946,0,0,0,1,0,0,0,0,0,0,0,1.3293503e-05
3.941407550000001,192.60498,13.2406,0.1055,797.0,3.69,5075.0,-0.082525,0.26,G0 V,0.5269989615784008,0.0028347933463998,0,0,0,1,0,0,0,0,0,0,0,2.3676863e-05
3.941407550000001,192.60498,13.2406,0.1055,797.0,3.7,5075.0,-0.082525,0.26,K1 V,0.5269989615784008,0.0028347933463998,0,0,0,0,1,0,0,0,0,0,0,2.3338913e-05
3.941407550000001,192.60498,13.2406,0.106,797.0,4.16,5075.0,-0.082525,0.26,G0 V,0.5269989615784008,0.0028347933463998,0,0,0,1,0,0,0,0,0,0,0,2.3676863e-05
3.941407550000001,192.60498,13.23412611048,0.1008,797.0,1.31,5025.0,-0.082525,-0.002,G0 V,0.5218068535825545,0.0028347413228332,0,0,0,1,0,0,0,0,0,0,0,1.7424185e-05
3.941407550000001,192.60498,2.99433,0.044,797.0,1.0,6440.0,-0.082525,-0.03,G0 V,0.5312564901349948,0.0027547779074635,0,0,0,1,0,0,0,0,0,0,0,5.879286e-06
2.3,192.60498,2.99427803,0.1008,797.0,1.31,6440.0,-0.082525,-0.03,F6 V,0.5312564901349948,0.0027547775130735,0,0,1,0,0,0,0,0,0,0,0,1.3948185e-05
3.941407550000001,192.60498,2.99328197444,0.1008,797.0,1.31,6343.0,-0.082525,-0.002,G0 V,0.5413291796469366,0.0027547699542287,0,0,0,1,0,0,0,0,0,0,0,1.3923745e-05
2.3,192.60498,10.3392924,0.1008,797.0,1.31,6343.0,-0.082525,0.04,G0 V,0.5413291796469366,0.0028116684768132,0,0,0,1,0,0,0,0,0,0,0,1.7631135e-05
3.941407550000001,192.60498,2.99433,0.0436,797.0,0.99,6440.0,-0.082525,-0.03,F6 V,0.5312564901349948,0.0027547779074635,0,0,1,0,0,0,0,0,0,0,0,5.756451e-06
3.941407550000001,192.60498,2.994325,0.04351,797.0,0.93,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027547778695195,0,0,0,1,0,0,0,0,0,0,0,1.0758608e-05
