pl_rade,pl_orbper,pl_orbsmax,pl_eqt,pl_dens,st_teff,st_lum,st_met,habitability_score,stellar_compatibility,orbital_stability,star_F,star_G,star_K,target
3.7700000000000005,2.6266983,1.0,1315.5,1.3275000000000001,6475.0,-0.08333499999999999,0.0168,0.0,0.46225408385860584,0.5013759954230561,True,False,False,0
2.37,2.6266658,1.0,288.0,1.3275000000000001,6367.0,-0.08333499999999999,-0.14,0.5274999040000767,0.46238520910750097,0.5013759952999876,True,False,False,0
2.37,2.6266974,1.0,288.0,1.3275000000000001,6367.0,-0.08333499999999999,-0.14,0.5274999040000767,0.46238520910750097,0.5013759954196481,True,False,False,0
3.7700000000000005,11.633478,0.1034,1046.0,1.3275000000000001,5445.0,-0.08333499999999999,0.23500000000000004,0.0,0.4630347574684063,0.2650406215633863,False,True,False,0
2.37,11.63345,1.0,288.0,1.3275000000000001,5537.0,-0.08333499999999999,0.23500000000000004,0.5274999040000767,0.4636038671828617,0.5014109683885232,False,True,False,0
3.7700000000000005,11.6334681,0.1086,1036.0,1.3275000000000001,5490.0,-0.08333499999999999,0.23500000000000004,0.0,0.46326785528661074,0.2657654149023804,False,True,False,0
2.37,11.6334758,1.0,288.0,1.3275000000000001,5537.0,-0.08333499999999999,0.23500000000000004,0.5274999040000767,0.4636038671828617,0.5014109684912501,False,True,False,0
3.7700000000000005,11.63344,1.0,288.0,1.3275000000000001,5537.0,-0.08333499999999999,0.23500000000000004,0.1774999040000767,0.4636038671828617,0.5014109683487065,False,True,False,0
3.7700000000000005,11.63395,1.0,973.0,1.3275000000000001,5478.0,-0.08333499999999999,0.23500000000000004,0.0,0.46319888104848866,0.5014109703793578,False,True,False,0
3.7700000000000005,11.6332127,1.0,935.0,1.3275000000000001,5287.7,-0.08333499999999999,0.0168,0.0,0.46255545960169314,0.501410967443675,False,True,False,0
3.7700000000000005,11.633478,0.1087,1030.0,1.3275000000000001,5503.0,-0.08333499999999999,0.23500000000000004,0.0,0.4633493456832809,0.2657793923354668,False,True,False,0
3.7700000000000005,11.63344,0.102,1080.0,1.3275000000000001,5537.0,-0.08333499999999999,0.23500000000000004,0.0,0.4636038671828617,0.2648461632907507,False,True,False,0
2.16538589,50.819331,1.0,288.0,1.3275000000000001,5410.0,-0.08333499999999999,-0.04,0.5786534315000768,0.46289276503051785,0.50158639170856,False,True,False,0
2.41,50.818947,0.2573,470.0,1.3275000000000001,5368.0,-0.08333499999999999,-0.08,0.10762212813503973,0.4627542964925478,0.2884975047123765,False,True,False,0
2.41,50.818947,0.2573,470.0,1.3275000000000001,5368.0,-0.08333499999999999,-0.08,0.10762212813503973,0.4627542964925478,0.2884975047123765,False,True,False,0
2.231,5.840002,0.05023,496.0,1.3275000000000001,3872.5,-0.08333499999999999,-0.013,0.09380348895283193,0.4618000121675053,0.25782877512571756,False,False,True,0
2.27,5.83977,1.0,489.0,1.3275000000000001,3872.5,-0.08333499999999999,0.12,0.2174999040000768,0.4618000121675053,0.501388270992608,False,False,True,0
2.668,19.660302,0.11283,331.0,1.3275000000000001,3872.5,-0.08333499999999999,-0.013,0.26380672938765004,0.4618000121675053,0.26639065343916113,False,False,True,0
2.77,19.66365,1.0,326.0,1.3275000000000001,3872.5,-0.08333499999999999,0.12,0.36416657066674346,0.4618000121675053,0.501443683286493,False,False,True,0
1.676,2.36906,1.0,1257.0,1.3275000000000001,5435.0,-0.08333499999999999,0.05,0.0,0.46299123985247537,0.5013750205084309,False,True,False,0
1.70824866,2.36902,0.03359,1315.5,1.3275000000000001,5420.0,-0.08333499999999999,0.033,0.0,0.46293050914054945,0.25564549294427674,False,True,False,0
1.65688484,2.36916512782,1.0,1243.41,1.3275000000000001,5394.0,-0.08333499999999999,0.0168,0.0,0.46283645277908364,0.5013750209059574,False,True,False,0
1.62,2.369193,1.0,288.0,1.3275000000000001,5481.0,-0.08333499999999999,0.0168,0.7149999040000767,0.46321560382937566,0.5013750210113523,False,True,False,1
2.37,2.36840828,1.0,288.0,1.3275000000000001,5394.0,-0.08333499999999999,0.0168,0.5274999040000767,0.46283645277908364,0.5013750180440455,False,True,False,0
1.71,2.369172,0.03376,288.0,1.3275000000000001,5477.0,-0.08333499999999999,0.078,0.5696461323343595,0.4631933806194552,0.255667477600509,False,True,False,0
1.63,2.3690438,1.0,288.0,1.3275000000000001,5261.0,-0.08333499999999999,0.0168,0.7124999040000768,0.4625030024456333,0.5013750204471729,False,True,False,1
1.66165565,2.369008,1.0,288.0,1.3275000000000001,5509.0,-0.08333499999999999,0.07,0.7045859915000767,0.46338960333223417,0.5013750203118,False,True,False,1
3.3,0.658524,0.01306,1315.5,1.3275000000000001,4285.0,-0.08333499999999999,-0.12,0.0,0.46187242350180135,0.25301181292909547,False,False,True,0
0.9699999999999998,7.814,0.0679,664.5,1.3275000000000001,4285.0,-0.08333499999999999,-0.12,0.11439279256692116,0.46187242350180135,0.2601816999224074,False,False,True,0
2.37,14.6982,1.0,288.0,1.3275000000000001,4285.0,-0.08333499999999999,-0.12,0.5274999040000767,0.46187242350180135,0.5014232776490186,False,False,True,0
2.93,14.697,0.1035,538.3,1.3275000000000001,4285.0,-0.08333499999999999,-0.12,0.0,0.46187242350180135,0.2650668267024157,False,False,True,0
3.17788403,14.69808003166,1.0,512.94,1.3275000000000001,4362.0,-0.08333499999999999,0.0168,0.0,0.4618906096314056,0.5014232771629744,False,False,True,0
3.54834332,19.48348329613,1.0,466.95,1.3275000000000001,4362.0,-0.08333499999999999,0.0168,0.0,0.4618906096314056,0.5014429326623622,False,False,True,0
2.73,19.482,0.1249,490.1,1.3275000000000001,4285.0,-0.08333499999999999,-0.12,0.0,0.46187242350180135,0.26809537168870395,False,False,True,0
1.5,2.151676,1.0,1136.0,1.3275000000000001,5106.0,-0.08333499999999999,0.03,0.0,0.4622806935309024,0.5013741989917755,False,False,True,0
1.41,2.151894,0.0308,1121.0,1.3275000000000001,5068.0,-0.08333499999999999,0.03,0.0,0.4622409863608324,0.25528441716227446,False,False,True,0
2.37,9.325,1.0,288.0,1.3275000000000001,5035.99,-0.08333499999999999,0.0848,0.5274999040000767,0.46221068993343145,0.5014018364056915,False,False,True,0
2.69,9.327527,1.0,696.0,1.3275000000000001,5106.0,-0.08333499999999999,0.03,0.0,0.4622806935309024,0.5014018463376062,False,False,True,0
2.37,9.33155684,1.0,288.0,1.3275000000000001,5035.99,-0.08333499999999999,0.0848,0.5274999040000767,0.46221068993343145,0.5014018621764519,False,False,True,0
2.69,9.326841,0.0819,688.0,1.3275000000000001,5068.0,-0.08333499999999999,0.03,0.0,0.4622409863608324,0.26207646957330566,False,False,True,0
1.49,4.528598,1.0,888.0,1.3275000000000001,5106.0,-0.08333499999999999,0.03,0.0,0.4622806935309024,0.5013832352911836,False,False,True,0
1.33,6.131243,1.0,801.0,1.3275000000000001,5106.0,-0.08333499999999999,0.03,0.0,0.4622806935309024,0.5013893954122836,False,False,True,0
2.23,26.27057,1.0,492.0,1.3275000000000001,5106.0,-0.08333499999999999,0.03,0.2224999040000768,0.4622806935309024,0.5014717594528093,False,False,True,0
1.57,4.144965,0.0531,1315.5,1.3275000000000001,6209.0,-0.08333499999999999,-0.08,0.0,0.4626951588877897,0.25820030083221873,True,False,False,0
2.37,4.144,1.0,288.0,1.3275000000000001,6177.44,-0.08333499999999999,-0.166,0.5274999040000767,0.4627863779912204,0.5013817651220375,True,False,False,0
1.1956395,4.145398,1.0,288.0,1.3275000000000001,6035.0,-0.08333499999999999,-0.07,0.8210900290000768,0.4634757359765064,0.5013817704603906,True,False,False,1
3.7700000000000005,6.771389,1.0,288.0,1.3275000000000001,5368.0,-0.08333499999999999,0.15,0.1774999040000767,0.4627542964925478,0.5013918713172877,False,True,False,0
3.7700000000000005,6.771315,0.0703,288.0,1.3275000000000001,5797.0,-0.08333499999999999,0.0168,0.05705372065551535,0.48653775148038236,0.2604995043414438,False,True,False,0
2.37,6.77093147,1.0,288.0,1.3275000000000001,5231.0,-0.08333499999999999,0.13,0.5274999040000767,0.4624501602395064,0.501391869544539,False,True,False,0
3.7700000000000005,6.7713411,1.0,965.0,1.3275000000000001,5231.0,-0.08333499999999999,0.0168,0.0,0.4624501602395064,0.5013918711316938,False,True,False,0
3.7700000000000005,6.7714021,1.0,288.0,1.3275000000000001,5247.0,-0.08333499999999999,0.0168,0.1774999040000767,0.46247760110444247,0.5013918713680451,False,True,False,0
3.7700000000000005,6.77131,1.0,991.0,1.3275000000000001,5422.0,-0.08333499999999999,-0.09,0.0,0.46293831170447197,0.5013918710111934,False,True,False,0
3.7700000000000005,6.77145,1.0,288.0,1.3275000000000001,5320.0,-0.08333499999999999,0.14,0.1774999040000767,0.46262707609911874,0.5013918715536391,False,True,False,0
3.7700000000000005,6.771347,1.0,836.0,1.3275000000000001,5246.0,-0.08333499999999999,0.12,0.0,0.46247583778432233,0.5013918711545541,False,True,False,0
3.7700000000000005,6.771315,0.06702,902.0,1.3275000000000001,5248.0,-0.08333499999999999,0.13,0.0,0.46247937106606973,0.2600598344859566,False,True,False,0
1.38,1.543069,0.0247,1203.0,1.3275000000000001,4877.0,-0.08333499999999999,0.23500000000000004,0.0,0.46209207520543777,0.25449801164220054,False,False,True,0
2.37,4.39883617,1.0,288.0,1.3275000000000001,4712.91,-0.08333499999999999,0.2297,0.5274999040000767,0.46200675503542926,0.5013827389124087,False,False,True,0
2.95,4.400028,0.0497,848.0,1.3275000000000001,4877.0,-0.08333499999999999,0.23500000000000004,0.0,0.46209207520543777,0.257753558216352,False,False,True,0
2.37,4.4,1.0,288.0,1.3275000000000001,4712.91,-0.08333499999999999,0.2297,0.5274999040000767,0.46200675503542926,0.5013827433628318,False,False,True,0
2.8,4.399871,1.0,288.0,1.3275000000000001,4810.0,-0.08333499999999999,0.0168,0.41999990400007686,0.4620537473524154,0.5013827428695414,False,False,True,0
2.37,8.562,1.0,288.0,1.3275000000000001,5545.28,-0.08333499999999999,-0.20500000000000004,0.5274999040000767,0.46367706347764404,0.5013988439953223,False,True,False,0
3.7700000000000005,8.562421,0.077,893.0,1.3275000000000001,5644.0,-0.08333499999999999,-0.20500000000000004,0.0,0.46524145518408605,0.26140924605893656,False,True,False,0
3.7700000000000005,8.56232889439,1.0,867.44,1.3275000000000001,5545.3,-0.08333499999999999,0.0168,0.0,0.4636772465595437,0.5013988452824611,False,True,False,0
2.37,8.56394776,1.0,288.0,1.3275000000000001,5545.28,-0.08333499999999999,-0.20500000000000004,0.5274999040000767,0.46367706347764404,0.5013988516179791,False,True,False,0
2.91,14.453533,0.1081,655.0,1.3275000000000001,5419.0,-0.08333499999999999,-0.20500000000000004,0.0,0.4629266403692712,0.2657068687231004,False,True,False,0
2.37,14.452,1.0,288.0,1.3275000000000001,5363.56,-0.08333499999999999,-0.20500000000000004,0.5274999040000767,0.4627412947116552,0.5014222808834071,False,True,False,0
3.13,14.4536756,0.1007,747.0,1.3275000000000001,5397.0,-0.08333499999999999,-0.09,0.0,0.46284665200394254,0.2646771710406113,False,True,False,0
2.37,14.45182127,1.0,288.0,1.3275000000000001,5363.56,-0.08333499999999999,-0.20500000000000004,0.5274999040000767,0.4627412947116552,0.5014222801603078,False,True,False,0
3.2,14.454034,1.0,288.0,1.3275000000000001,5490.0,-0.08333499999999999,0.0168,0.3199999040000768,0.46326785528661074,0.5014222891125424,False,True,False,0
3.05,11.7195663,0.0729,849.0,1.3275000000000001,5161.0,-0.08333499999999999,0.2,0.0,0.4623468129690555,0.2608685268631689,False,False,True,0
2.37,11.72,1.0,288.0,1.3275000000000001,5051.83,-0.08333499999999999,0.179,0.5274999040000767,0.46222534860347597,0.501411313085695,False,False,True,0
3.7700000000000005,11.716332,0.0974,672.0,1.3275000000000001,5200.0,-0.08333499999999999,0.2,0.0,0.46240130933875884,0.2642095745172766,False,True,False,0
2.8,11.722103,1.0,288.0,1.3275000000000001,5170.0,-0.08333499999999999,0.0168,0.41999990400007686,0.4623587695427797,0.5014113214632749,False,False,True,0
2.37,11.71571445,1.0,288.0,1.3275000000000001,5051.83,-0.08333499999999999,0.179,0.5274999040000767,0.46222534860347597,0.5014112960139449,False,False,True,0
2.2,14.129714,0.1064,589.0,1.3275000000000001,5065.0,-0.08333499999999999,-0.13,0.0,0.46223803159242716,0.2654682954632455,False,False,True,0
2.37,14.11544241,1.0,288.0,1.3275000000000001,5024.37,-0.08333499999999999,-0.1328,0.5274999040000767,0.4622003278423081,0.501420920552537,False,False,True,0
2.08,14.1330314,0.0964,655.0,1.3275000000000001,5044.0,-0.08333499999999999,-0.16,0.0,0.46221802358922587,0.26408121431683307,False,False,True,0
2.37,14.129,1.0,288.0,1.3275000000000001,5024.37,-0.08333499999999999,-0.1328,0.5274999040000767,0.4622003278423081,0.5014209753006074,False,False,True,0
2.32120418,14.133427,1.0,288.0,1.3275000000000001,5098.0,-0.08333499999999999,-0.15,0.5396988590000767,0.4622719658709844,0.5014209931785706,False,False,True,0
2.34,3.2809626,0.0277,1166.0,1.3275000000000001,4841.0,-0.08333499999999999,-0.06,0.0,0.46207080052089405,0.25488960655068416,False,False,True,0
2.50448263,3.28102986099,1.0,908.85,1.3275000000000001,4783.6,-0.08333499999999999,0.0168,0.0,0.46204006210927523,0.5013784776677337,False,False,True,0
2.128688,3.280858,1.0,288.0,1.3275000000000001,4822.0,-0.08333499999999999,-0.08,0.5878279040000768,0.46206021752008974,0.5013784770145933,False,False,True,0
2.24,3.280961,0.04,905.0,1.3275000000000001,4812.0,-0.08333499999999999,0.0,0.0,0.4620548145620783,0.2564805182223609,False,False,True,0
2.37,3.28046294,1.0,288.0,1.3275000000000001,4783.55,-0.08333499999999999,-0.023,0.5274999040000767,0.4620400368789458,0.5013784755132098,False,False,True,0
2.37,3.281,1.0,288.0,1.3275000000000001,4783.55,-0.08333499999999999,-0.023,0.5274999040000767,0.4620400368789458,0.50137847755425,False,False,True,0
2.34,8.438756,0.075,660.0,1.3275000000000001,4812.0,-0.08333499999999999,0.0,0.0,0.4620548145620783,0.2611386215828536,False,False,True,0
3.01612551,8.43889970961,1.0,663.34,1.3275000000000001,4783.6,-0.08333499999999999,0.0168,0.0,0.46204006210927523,0.5013983624046182,False,False,True,0
2.21,8.4388385,0.0881,653.0,1.3275000000000001,4841.0,-0.08333499999999999,-0.06,0.0,0.46207080052089405,0.26291831613772565,False,False,True,0
2.37,8.438,1.0,288.0,1.3275000000000001,4783.55,-0.08333499999999999,-0.023,0.5274999040000767,0.4620400368789458,0.5013983588860114,False,False,True,0
3.77,18.718269,0.1291,583.0,1.3275000000000001,5139.0,-0.08333499999999999,0.07,0.0,0.46231900148038235,0.26869080888915636,False,False,True,0
2.37,18.711,1.0,288.0,1.3275000000000001,4843.0,-0.08333499999999999,0.0168,0.5274999040000767,0.4620719395145704,0.501439723112451,False,False,True,0
2.37,6.327,1.0,288.0,1.3275000000000001,5673.0,-0.08333499999999999,0.0168,0.5274999040000767,0.4662547326124578,0.5013901516099346,False,True,False,0
2.23,6.32677,1.0,953.0,1.3275000000000001,5705.0,-0.08333499999999999,0.05,0.0,0.4682945082371391,0.5013901507209753,False,True,False,0
2.37,6.3297696,1.0,288.0,1.3275000000000001,5673.0,-0.08333499999999999,0.0168,0.5274999040000767,0.4662547326124578,0.5013901623146401,False,True,False,0
2.12171156,6.326674,1.0,288.0,1.3275000000000001,5733.0,-0.08333499999999999,0.04,0.5895720140000767,0.47240731669777364,0.5013901503499317,False,True,False,0
2.29015537,6.32668003682,1.0,953.97,1.3275000000000001,5673.0,-0.08333499999999999,0.0168,0.0,0.4662547326124578,0.5013901503732642,False,True,False,0
2.07,6.326763,0.0675,958.0,1.3275000000000001,5741.0,-0.08333499999999999,0.11,0.0,0.47469564621722443,0.260122362854334,False,True,False,0
2.18575124,6.326768,0.0664,1049.0,1.3275000000000001,5680.0,-0.08333499999999999,0.078,0.0,0.46658825653088737,0.25997517346872717,False,True,False,0
2.98,3.334966,0.0488,1315.5,1.3275000000000001,6747.0,-0.08333499999999999,0.0,0.0,0.4620532153979081,0.2576312452028199,True,False,False,0
2.37,3.333,1.0,288.0,1.3275000000000001,5557.0,-0.08333499999999999,0.0168,0.5274999040000767,0.46379000373263457,0.5013786752034235,False,True,False,0
1.21,7.122605,0.067,879.0,1.3275000000000001,5558.0,-0.08333499999999999,-0.20500000000000004,0.0,0.46380019491929636,0.2600585205930931,False,True,False,0
2.37,7.125,1.0,288.0,1.3275000000000001,5425.98,-0.08333499999999999,-0.20500000000000004,0.5274999040000767,0.46295410182880453,0.5013932427725531,False,True,False,0
2.56,2.2604455,0.0192,420.0,1.3275000000000001,3872.5,-0.08333499999999999,0.23500000000000004,0.13621153566405098,0.4618000121675053,0.25379787324819003,False,False,True,0
2.3,2.260435,0.02,288.0,1.3275000000000001,3872.5,-0.08333499999999999,0.0168,0.42126253026270316,0.4618000121675053,0.25389986240581364,False,False,True,0
1.6,2.2604439,1.0,288.0,1.3275000000000001,3872.5,-0.08333499999999999,0.0168,0.7199999040000767,0.4618000121675053,0.5013746099141951,False,False,True,1
2.32,2.260455,0.0214,568.0,1.3275000000000001,3872.5,-0.08333499999999999,0.23500000000000004,0.0,0.4618000121675053,0.2540785420293262,False,False,True,0
2.72623736,2.26026548696,1.0,547.94,1.3275000000000001,3872.5,-0.08333499999999999,0.0168,0.0052072306667434315,0.4618000121675053,0.5013746092399539,False,False,True,0
2.45,2.260438,0.0187,590.0,1.3275000000000001,3872.5,-0.08333499999999999,0.23500000000000004,0.0,0.4618000121675053,0.25373417179569896,False,False,True,0
3.7700000000000005,19.895202,0.1488,744.0,1.3275000000000001,5742.0,-0.08333499999999999,0.23500000000000004,0.0,0.4750512649938958,0.27153972260938325,False,True,False,0
3.7700000000000005,19.89526,0.1461,787.0,1.3275000000000001,5500.0,-0.08333499999999999,0.23500000000000004,0.0,0.46332986617572286,0.27114635929445746,False,True,False,0
3.7700000000000005,19.894641,1.0,288.0,1.3275000000000001,5767.0,-0.08333499999999999,0.23500000000000004,0.1774999040000767,0.503204418147049,0.5014446468019006,False,True,False,0
3.7700000000000005,19.895,1.0,736.0,1.3275000000000001,5741.0,-0.08333499999999999,0.23500000000000004,0.0,0.47469564621722443,0.5014446483003713,False,True,False,0
3.7700000000000005,8.687721,0.0773,665.0,1.3275000000000001,4812.0,-0.08333499999999999,0.22,0.0,0.4620548145620783,0.2614503061713412,False,False,True,0
2.5,4.169783,1.0,288.0,1.3275000000000001,5499.0,-0.08333499999999999,-0.20500000000000004,0.4949999040000768,0.4633234657660966,0.5013818635827201,False,True,False,0
2.82,4.169836,0.0499,1057.0,1.3275000000000001,5523.0,-0.08333499999999999,0.15,0.0,0.46349087648038234,0.25777897162575564,False,True,False,0
3.52,1.921036,0.0291,1186.0,1.3275000000000001,5060.0,-0.08333499999999999,0.23500000000000004,0.0,0.46223316177245466,0.2550645355146646,False,False,True,0
2.78,4.795069,0.04771,653.0,1.3275000000000001,4140.0,-0.08333499999999999,0.0,0.0,0.46184281554383566,0.2574937476726115,False,False,True,0
3.3985,4.7948642,1.0,919.0,1.3275000000000001,4072.0,-0.08333499999999999,0.0168,0.0,0.46183066302109704,0.5013842549577613,False,False,True,0
2.37,4.7948599,1.0,288.0,1.3275000000000001,4140.0,-0.08333499999999999,0.0,0.5274999040000767,0.46184281554383566,0.5013842549412824,False,False,True,0
2.59,3.471745,0.03817,1088.9,1.3275000000000001,4975.0,-0.08333499999999999,0.0,0.0,0.46215964202764603,0.25624328382871014,False,False,True,0
2.65245,3.4715644,1.0,1163.0,1.3275000000000001,5144.5,-0.08333499999999999,0.0168,0.0,0.46232577354500015,0.5013792021560253,False,False,True,0
3.60516,7.1385672,1.0,787.0,1.3275000000000001,5144.5,-0.08333499999999999,0.0168,0.0,0.46232577354500015,0.5013932954458181,False,False,True,0
3.53,7.138048,0.0824,741.4,1.3275000000000001,4975.0,-0.08333499999999999,0.0,0.0,0.46215964202764603,0.26213588834030854,False,False,True,0
2.48,10.45582,0.1178,619.9,1.3275000000000001,4975.0,-0.08333499999999999,0.0,0.0,0.46215964202764603,0.26705287877758294,False,False,True,0
1.95,14.76289,0.18041,500.9,1.3275000000000001,4975.0,-0.08333499999999999,0.0,0.16506015933232204,0.46215964202764603,0.2762107171160049,False,False,True,0
2.1,27.359,0.1768,347.0,1.3275000000000001,3926.0,-0.08333499999999999,0.0,0.3837881152038211,0.46180758418410606,0.2757195789262406,False,False,True,0
3.7700000000000005,14.89329,1.0,288.0,1.3275000000000001,5695.0,-0.08333499999999999,0.2,0.1774999040000767,0.4674901324327633,0.5014240684833394,False,True,False,0
3.7700000000000005,14.893291,0.1206,804.0,1.3275000000000001,5695.0,-0.08333499999999999,0.2,0.0,0.4674901324327633,0.26746642243014307,False,True,False,0
1.9,31.393463,0.164,226.36,1.3275000000000001,3872.5,-0.08333499999999999,-0.20500000000000004,0.4284321480087914,0.4618000121675053,0.2738254470684673,False,False,True,0
3.2,13.15628,1.0,288.0,1.3275000000000001,3872.5,-0.08333499999999999,0.0168,0.3199999040000768,0.4618000121675053,0.501417057954156,False,False,True,0
3.7700000000000005,13.156969,0.107,753.0,1.3275000000000001,5529.0,-0.08333499999999999,0.162,0.0,0.46353775148038234,0.26554806970171313,False,True,False,0
3.7700000000000005,13.156974,1.0,288.0,1.3275000000000001,3872.5,-0.08333499999999999,0.0168,0.1774999040000767,0.4618000121675053,0.5014170607413394,False,False,True,0
3.7700000000000005,3.258824,1.0,288.0,1.3275000000000001,5392.0,-0.08333499999999999,0.13,0.1774999040000767,0.462829741144465,0.5013783932817155,False,True,False,0
2.37,3.25883406,1.0,288.0,1.3275000000000001,5358.0,-0.08333499999999999,0.16,0.5274999040000767,0.46272539993643935,0.5013783933199429,False,True,False,0
2.37,3.2591993,1.0,288.0,1.3275000000000001,5387.06,-0.08333499999999999,0.23500000000000004,0.5274999040000767,0.4628134569455046,0.5013783947078331,False,True,False,0
3.7700000000000005,3.258768,0.04214,288.0,1.3275000000000001,5323.0,-0.08333499999999999,0.0168,0.0551903415185918,0.4626342427084525,0.2567592681059494,False,True,False,0
3.7700000000000005,3.2588321,0.04217,1171.0,1.3275000000000001,5358.0,-0.08333499999999999,0.16,0.0,0.46272539993643935,0.2567631815729671,False,True,False,0
3.7700000000000005,3.25883164155,1.0,1047.39,1.3275000000000001,5387.06,-0.08333499999999999,0.0168,0.0,0.4628134569455046,0.501378393310753,False,True,False,0
3.7700000000000005,3.2589263,0.04097,1076.0,1.3275000000000001,5222.0,-0.08333499999999999,0.0,0.0,0.46243541754860495,0.25660674647770576,False,True,False,0
2.37,3.2588315,1.0,288.0,1.3275000000000001,5358.0,-0.08333499999999999,0.16,0.5274999040000767,0.46272539993643935,0.501378393310215,False,True,False,0
3.06,9.21165,0.0923,1230.0,1.3275000000000001,6302.0,-0.08333499999999999,-0.06,0.0,0.46249013243276327,0.26349710840476126,True,False,False,0
3.7700000000000005,48.36685,0.305,676.0,1.3275000000000001,6302.0,-0.08333499999999999,-0.06,0.0,0.46249013243276327,0.2965593937385951,True,False,False,0
1.589,2.225177,0.03261,288.0,1.3275000000000001,5520.0,-0.08333499999999999,0.08,0.5998218114510652,0.46346825341088427,0.2555182915517805,False,True,False,0
1.582,2.225,1.0,288.0,1.3275000000000001,5520.0,-0.08333499999999999,0.08,0.7244999040000768,0.46346825341088427,0.5013744759810322,False,True,False,1
1.50436,2.2251639,1.0,1203.0,1.3275000000000001,5509.0,-0.08333499999999999,0.0168,0.0,0.46338960333223417,0.5013744766003071,False,True,False,0
1.589,2.225177,1.0,1278.0,1.3275000000000001,5520.0,-0.08333499999999999,0.08,0.0,0.46346825341088427,0.5013744766498037,False,True,False,0
2.63,16.9841,0.13,795.0,1.3275000000000001,5725.0,-0.08333499999999999,0.07,0.0,0.4707970107396416,0.2688122786334054,False,True,False,0
2.45,13.1225,1.0,750.0,1.3275000000000001,5532.0,-0.08333499999999999,0.218,0.0,0.46356204297835807,0.5014169223030656,False,True,False,0
1.66,2.50387,1.0,1315.5,1.3275000000000001,5612.0,-0.08333499999999999,0.194,0.0,0.46453176345643027,0.5013755304630065,False,True,False,0
2.37,4.02488968,1.0,288.0,1.3275000000000001,4444.0,-0.08333499999999999,0.14,0.5274999040000767,0.4619122833155883,0.5013813104430246,False,False,True,0
3.7700000000000005,4.024867,0.0451,852.0,1.3275000000000001,4444.0,-0.08333499999999999,0.14,0.0,0.4619122833155883,0.257148868799364,False,False,True,0
3.7700000000000005,4.0248735,1.0,876.0,1.3275000000000001,4492.0,-0.08333499999999999,0.0168,0.0,0.46192625186888275,0.5013813103812811,False,False,True,0
2.14,10.05403,1.0,288.0,1.3275000000000001,3896.0,-0.08333499999999999,-0.20500000000000004,0.5849999040000767,0.46180328520316516,0.5014047075740174,False,False,True,0
2.078,10.05429,0.0775,288.0,1.3275000000000001,5591.68,-0.08333499999999999,0.0168,0.4805389157035879,0.4642069806070106,0.2614827320071061,False,True,False,0
2.37,10.05176778,1.0,288.0,1.3275000000000001,3920.0,-0.08333499999999999,0.0168,0.5274999040000767,0.4618067132878057,0.501404698646434,False,False,True,0
1.98,10.05448,0.074,504.0,1.3275000000000001,3951.0,-0.08333499999999999,-0.20500000000000004,0.14480260389623467,0.4618112744563123,0.26101010914221845,False,False,True,0
1.44,10.05443,0.0679,288.0,1.3275000000000001,3872.5,-0.08333499999999999,0.0168,0.6393927925669212,0.4618000121675053,0.2601904862862707,False,False,True,0
2.11286662,10.05460031054,1.0,470.17,1.3275000000000001,3920.0,-0.08333499999999999,0.0168,0.2881665823334101,0.4618067132878057,0.5014047098246984,False,False,True,0
2.078,10.0546535,0.0747,501.3,1.3275000000000001,3872.5,-0.08333499999999999,-0.157,0.12484979752316412,0.4618000121675053,0.26110449708078104,False,False,True,0
2.18,10.05449,0.0769,463.0,1.3275000000000001,3896.0,-0.08333499999999999,-0.20500000000000004,0.16333167735212983,0.46180328520316516,0.26140158942680647,False,False,True,0
2.14,10.05403,0.0769,288.0,1.3275000000000001,3896.0,-0.08333499999999999,-0.20500000000000004,0.46499834401879653,0.46180328520316516,0.26140158761145704,False,False,True,0
2.29,10.05454,0.0777,288.0,1.3275000000000001,3872.5,-0.08333499999999999,-0.01,0.42755244522673236,0.4618000121675053,0.26150979203999897,False,False,True,0
2.4,10.054374,1.0,288.0,1.3275000000000001,3927.0,-0.08333499999999999,0.0168,0.5199999040000768,0.4618077298821102,0.5014047089315827,False,False,True,0
2.14,10.054626,1.0,463.0,1.3275000000000001,3896.0,-0.08333499999999999,-0.20500000000000004,0.2933332373334101,0.46180328520316516,0.5014047099260799,False,False,True,0
2.37,10.054626,1.0,288.0,1.3275000000000001,3896.0,-0.08333499999999999,-0.20500000000000004,0.5274999040000767,0.46180328520316516,0.5014047099260799,False,False,True,0
2.25,10.054626,0.0778,513.0,1.3275000000000001,3872.5,-0.08333499999999999,-0.01,0.06255921104408886,0.4618000121675053,0.26152332401410394,False,False,True,0
1.85,24.64354,0.1399,344.0,1.3275000000000001,3896.0,-0.08333499999999999,-0.20500000000000004,0.4485679469368365,0.46180328520316516,0.27026749704802394,False,False,True,0
1.9,24.645013,1.0,288.0,1.3275000000000001,3927.0,-0.08333499999999999,0.0168,0.6449999040000768,0.4618077298821102,0.5014647508284389,False,False,True,1
1.582,24.646729,0.1357,371.8,1.3275000000000001,3872.5,-0.08333499999999999,-0.157,0.4689318266162508,0.4618000121675053,0.2696619367574962,False,False,True,0
1.72,24.646582,1.0,344.0,1.3275000000000001,3896.0,-0.08333499999999999,-0.20500000000000004,0.5966665706667434,0.46180328520316516,0.5014647575610331,False,False,True,0
2.37,24.646582,1.0,288.0,1.3275000000000001,3896.0,-0.08333499999999999,-0.20500000000000004,0.5274999040000767,0.46180328520316516,0.5014647575610331,False,False,True,0
