planet_radius,planet_mass,orbital_period,semi_major_axis,equilibrium_temp,planet_density,star_temp,star_luminosity,star_metallicity,star_type,habitability_score,stellar_compatibility,orbital_stability,star_class_B,star_class_D,star_class_F,star_class_G,star_class_K,star_class_L,star_class_M,star_class_T,star_class_W,star_class_m,habitable
2.3,192.60498,874.774,2.18,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.13761467889908255,0.5828141225337488,0.0019578130445167532,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,919.86,2.028,797.0,1.31,4941.0,1.1186,-0.17,K0 IV,0.14792899408284024,0.8656441121495327,0.0017990141402511423,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,934.3,2.11,797.0,1.31,4938.0,-0.082525,-0.002,G0 V,0.14218009478672985,0.5127725856697819,0.0017534630896019641,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,899.0,2.2,797.0,1.31,4978.0,1.176,-0.13,K0 IV,0.13636363636363635,0.846526272066459,0.001869158878504673,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,4.21487,0.04956,797.0,1.31,5585.57,-0.082525,0.0275,G0 V,0.1538114476733455,0.5800176531671858,0.0027640715913337843,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,4.215,0.050201,797.0,1.31,5577.0,-0.095,-0.01,G5 V,0.15386201346908063,0.5791277258566978,0.00276407258454607,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,38.0957,0.2151,797.0,1.31,5585.57,-0.082525,0.0275,G0 V,0.16807664294918484,0.5800176531671858,0.0030496702848971484,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,38.021,0.2175,797.0,1.31,5577.0,-0.095,-0.01,G5 V,0.16830294530154277,0.5791277258566978,0.0030489756966147223,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,123.01,0.476,797.0,1.31,5577.0,-0.095,-0.01,G5 V,0.1968503937007874,0.5791277258566978,0.004115395695296103,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,735.1,1.758,797.0,1.31,4826.0,1.06258,0.21,G0 V,0.1706484641638225,0.8761102637590861,0.0026946914578280783,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,796.0,1.93,797.0,1.31,4794.52,-0.082525,0.0882,G0 V,0.15544041450777205,0.49787331256490136,0.0023148148148148147,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,763.0,1.9,797.0,1.31,4792.0,1.053,0.21,K1 III,0.15789473684210525,0.8764116303219107,0.002506265664160401,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,10.3392924,1.8,797.0,1.31,5612.5,1.121,-0.002,G0 V,0.16666666666666666,0.9344141225337488,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,996.0,2.153,797.0,1.31,4826.0,1.06258,0.21,G0 V,0.13934045517882024,0.8761102637590861,0.0015822784810126582,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,10.3392924,2.205,797.0,1.31,5612.5,1.121,-0.002,G0 V,0.13605442176870747,0.9344141225337488,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,116.6884,0.484,797.0,1.31,5545.0,-0.082525,-0.012,G0 V,0.19788918205804748,0.5758047767393562,0.004011044812997069,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,116.6926,0.481,797.0,1.31,5439.0,0.4513,-0.09,G0 V,0.1974983541803818,0.745317507788162,0.0040111123857534915,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,116.6884,0.48,797.0,1.31,5531.0,-0.082525,-0.06,G0 V,0.19736842105263158,0.5743509865005192,0.004011044812997069,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,116.69335,0.4765,797.0,1.31,5481.86,-0.082525,-0.0402,G0 V,0.19691499835904167,0.5692481827622013,0.004011124452556721,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,116.689,0.456,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.19430051813471502,0.5828141225337488,0.004011054466108595,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,116.688,0.481,797.0,1.31,5495.0,-0.082525,-0.002,G0 V,0.1974983541803818,0.5706126687435099,0.004011038377615197,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,691.9,2.1,797.0,1.31,4846.0,1.73,0.0,G3 III,0.14285714285714285,0.6112191069574247,0.0030497102775236353,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,696.62,1.912,797.0,1.31,4809.0,1.7145,0.1,G3 III,0.15690376569037656,0.6135769470404985,0.003006433768264085,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,2051.62,3.929,797.0,1.31,4809.0,1.7145,0.1,G3 III,0.07635530669381523,0.6135769470404985,0.0005925504556713005,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,93.31,0.462,797.0,1.31,4847.0,1.72346,-0.03,G0 V,0.19505851755526657,0.6139389491173417,0.0036671678462723237,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,93.4,0.49,797.0,1.31,4847.4,-0.082525,-0.03,K0,0.19867549668874174,0.5033644859813083,0.003668378576669112,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,93.4,0.49,797.0,1.31,4847.0,-0.082525,-0.03,G0 V,0.19867549668874174,0.5033229491173417,0.003668378576669112,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,1005.57,2.104,797.0,1.31,4734.0,1.76027,-0.11,G5 III,0.14258555133079845,0.587480785046729,0.0015586763720248763,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,952.7,2.5,797.0,1.31,4785.0,1.778,-0.06,G5 III,0.12,0.5856847352024922,0.0016986580601324951,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,10.3392924,2.17,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.13824884792626727,0.5828141225337488,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,181.4,0.7,797.0,1.31,4665.0,-0.082525,-0.03,K0 III,0.23076923076923073,0.484423676012461,0.005417118093174431,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,10.3392924,93.9,797.0,1.31,9770.0,1.77085,-0.002,G0 V,0.003194888178913738,0.2771220976116303,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,10.3392924,260.0,797.0,1.31,5612.5,-0.082525,-0.002,K2 V,0.001153846153846154,0.5828141225337488,0.0028116684768132085,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,7520.0,7.99,797.0,1.31,6100.0,-0.082525,-0.002,F8 V,0.03754693366708386,0.5665628245067498,0.00013974287311347122,0,0,1,0,0,0,0,0,0,0,0
2.3,192.60498,8030.0,8.4,797.0,1.31,6130.0,-0.082525,0.19,F8 V,0.03571428571428571,0.563447559709242,0.00013044612575006522,0,0,1,0,0,0,0,0,0,0,0
2.3,192.60498,9060.0,9.3,797.0,1.31,6140.0,-0.082525,-0.002,F8 V,0.032258064516129024,0.5624091381100726,0.00011499540018399264,0,0,1,0,0,0,0,0,0,0,0
2.3,192.60498,8905.0,8.996,797.0,1.31,5612.5,-0.082525,-0.002,F8,0.033348154735437965,0.5828141225337488,0.00011708230886313078,0,0,1,0,0,0,0,0,0,0,0
2.3,192.60498,4168.69,4.01,797.0,1.31,3680.0,-0.082525,-0.002,M V,0.07481296758104738,0.38213914849428865,0.0002628335028609427,0,0,0,0,0,0,1,0,0,0,0
3.9414075500000005,192.60498,8.46321,0.066,797.0,4.4,3700.0,-1.04576,-0.002,G0 V,0.15511892450879008,0.3842159916926272,0.002796914969225964,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,8.4631427,0.1008,797.0,1.31,3665.0,-0.99,0.12,G0 V,0.15796124684077503,0.38058151609553476,0.002796914442756109,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,8.4630004,0.0644,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.15499070055796652,0.5828141225337488,0.002796913329582016,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,8.46321,0.1008,797.0,1.3,3700.0,-1.04576,-0.002,M1,0.15796124684077503,0.3842159916926272,0.002796914969225964,0,0,0,0,0,0,1,0,0,0,0
2.3,192.60498,8.46321,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.15796124684077503,0.5828141225337488,0.002796914969225964,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,8.46308,0.0649,797.0,1.31,3678.0,-1.0381,0.23,G0 V,0.1550307477649734,0.38193146417445484,0.002796913952270999,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,8.463,0.0645,797.0,1.4,3700.0,-0.082525,-0.002,G0 V,0.15499870834409715,0.3842159916926272,0.0027969133264529266,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,8.463,0.1008,797.0,0.97,3700.0,-1.04576,-0.002,G0 V,0.15796124684077503,0.3842159916926272,0.0027969133264529266,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,8.45367765822,0.1008,797.0,1.31,3588.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.3725856697819314,0.0027968404022461063,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,8.463446,0.1008,797.0,1.31,3665.0,-0.99,0.12,G0 V,0.15796124684077503,0.38058151609553476,0.002796916815392252,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,8.4629991,0.0645,797.0,1.32,5612.5,-0.082525,-0.002,G0 V,0.15499870834409715,0.5828141225337488,0.0027969133194124746,0,0,0,1,0,0,0,0,0,0,0
3.24,192.60498,18.859019,0.1101,797.0,2.3,3700.0,-0.082525,-0.002,G0 V,0.15873855759563998,0.3842159916926272,0.0028806740048937063,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,18.859019,0.1008,797.0,3.66,3700.0,-1.04576,-0.002,G0 V,0.15796124684077503,0.3842159916926272,0.0028806740048937063,0,0,0,1,0,0,0,0,0,0,0
2.79,192.60498,18.858982,0.11,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.15873015873015872,0.5828141225337488,0.0028806736978572783,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,18.85882,0.1008,797.0,1.31,3665.0,-0.99,0.12,G0 V,0.15796124684077503,0.38058151609553476,0.002880672353536391,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,18.858991,0.1101,797.0,1.22,5612.5,-0.082525,-0.002,G0 V,0.15873855759563998,0.5828141225337488,0.002880673772541809,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,18.859018,0.1008,797.0,1.31,3665.0,-0.99,0.12,G0 V,0.15796124684077503,0.38058151609553476,0.0028806739965954236,0,0,0,1,0,0,0,0,0,0,0
2.52202066,192.60498,18.85969,0.1108,797.0,1.31,3678.0,-1.0381,0.23,G0 V,0.1587973745500741,0.38193146417445484,0.0028806795730521757,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,12.73596,0.1008,797.0,1.31,3678.0,-1.0381,0.23,G0 V,0.15796124684077503,0.38193146417445484,0.002830743825496645,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,33.39,0.1008,797.0,1.31,3665.0,-0.99,0.12,G0 V,0.15796124684077503,0.38058151609553476,0.003006524157421605,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,33.11,0.1008,797.0,1.31,3665.0,-0.99,0.12,G0 V,0.15796124684077503,0.38058151609553476,0.0030039953137673105,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,481.9,1.3,797.0,1.31,4095.0,2.7,-0.71,G0 V,0.23076923076923073,0.4252336448598131,0.008481764206955048,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,1.271869,0.0208,797.0,1.31,4596.0,-0.7167,-0.05,K V,0.15157639450282942,0.4772585669781931,0.002741768224069341,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,268.94,0.777,797.0,1.31,5008.0,-0.32,0.1,K2 V,0.24529844644317253,0.5200415368639667,0.01030290541932825,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,268.94,0.78,797.0,1.31,4864.0,-0.082525,0.17,G0 V,0.2459016393442623,0.5050882658359294,0.01030290541932825,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,153.22,0.576,797.0,1.31,4649.0,1.57,-0.22,G0 V,0.2106741573033708,0.6547622014537902,0.004699689820471849,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,137.48,0.539,797.0,1.31,4796.0,2.01,0.28,K0,0.20533880903490762,0.49802699896157837,0.00437598459653422,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,379.63,1.45,797.0,1.31,4137.0,3.17,-1.0,K2 II,0.20689655172413793,0.42959501557632396,0.06397952655150353,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,379.63,1.05,797.0,1.31,4259.0,-0.082525,-0.79,G0 V,0.2857142857142857,0.442263759086189,0.06397952655150353,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,621.99,2.01,797.0,1.31,4137.0,3.17,-1.0,K2 II,0.1492537313432836,0.42959501557632396,0.003876119229427497,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,578.2,1.3,797.0,1.31,4296.0,1.96,-0.46,K5 III,0.23076923076923073,0.46210591900311526,0.004668534080298785,0,0,0,0,1,0,0,0,0,0,0
2.57807,192.60498,41.6855,0.1008,797.0,1.31,5766.0,-0.082525,-0.15,G0 V,0.15796124684077503,0.5987538940809969,0.0030834267354681952,0,0,0,1,0,0,0,0,0,0,0
2.35545351,192.60498,41.688644,0.1008,797.0,1.31,5703.0,-0.082525,-0.06,G0 V,0.15796124684077503,0.5922118380062306,0.003083456627402218,0,0,0,1,0,0,0,0,0,0,0
2.23,192.60498,41.6855,0.241,797.0,7.89,5766.0,-0.05552,-0.15,G,0.17055144968732236,0.5987538940809969,0.0030834267354681952,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,1887.76,4.65,797.0,1.31,4500.0,2.84,-0.03,G0 V,0.06451612903225805,0.46728971962616817,0.0006562713288181866,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,123.05,0.54,797.0,1.31,4500.0,1.99,-0.2,G0 V,0.2054794520547945,0.47128971962616817,0.004116073266104137,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,307.88,0.83,797.0,1.31,5004.0,-0.082525,-0.09,K1,0.25641025641025644,0.5196261682242991,0.017205781142463867,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,392.6,1.0,797.0,1.31,4414.0,1.69,-0.2,K0 III,0.3,0.5823592938733125,0.03496503496503494,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,733.0,1.7,797.0,1.31,4534.0,1.64,-0.13,G0 V,0.17647058823529413,0.6148203530633437,0.0027100271002710027,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,2590.0,4.2,797.0,1.31,4943.0,1.47,-0.19,K0,0.07142857142857142,0.7252917964693666,0.0004492362982929021,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,265.59,0.78,797.0,1.31,5012.0,-0.082525,0.18,K3,0.2459016393442623,0.5204569055036344,0.00995916741360422,0,0,0,0,1,0,0,0,0,0,0
3.9414075500000005,192.60498,10.3392924,1662.0,797.0,1.31,4993.0,0.35595,-0.002,K0,0.00018050541516245486,0.6608639044652129,0.0028116684768132085,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,1230.0,2.115,797.0,1.31,5000.0,-0.082525,-0.09,K0,0.14184397163120566,0.5192107995846313,0.0011547344110854503,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,1198.48,2.06,797.0,1.31,5000.0,-0.082525,-0.09,K0,0.14563106796116504,0.5192107995846313,0.0011983510689291535,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,3.8728,0.0428,797.0,1.31,4324.0,-1.022,-0.14,K7/M0 V,0.15328019619865113,0.44901349948078917,0.0027614606138395567,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,3.873,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.15796124684077503,0.5828141225337488,0.0027614621389733434,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,125.94,0.435,797.0,1.31,4324.0,-1.022,-0.14,K7/M0 V,0.19169329073482427,0.44901349948078917,0.004165625260351579,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,5.6,0.056,797.0,1.31,4746.0,-0.082525,-0.07,K3 V,0.15432098765432098,0.4928348909657321,0.0027746947835738073,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,5.6,0.06,797.0,1.31,4816.0,-0.082525,-0.06,G0 V,0.15463917525773196,0.500103842159917,0.0027746947835738073,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,5.6,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.15796124684077503,0.5828141225337488,0.0027746947835738073,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,237.6,0.68,797.0,1.31,4746.0,-0.082525,-0.07,K3 V,0.2272727272727273,0.4928348909657321,0.00778816199376947,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,3.487,0.046,797.0,1.31,5400.0,-0.082525,0.5,K0 V,0.15353121801432956,0.5607476635514018,0.0027585217633574522,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,3.48777,0.0452,797.0,1.31,5393.0,-0.082525,0.382,G0 V,0.15346838551258438,0.5600207684319833,0.002758527622640483,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,3.48777,0.04,797.0,1.31,5393.0,-0.082525,0.38,G0 V,0.15306122448979592,0.5600207684319833,0.002758527622640483,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,3.487905,0.045,797.0,1.31,5382.64,-0.082525,0.37,G0 V,0.1534526854219949,0.558944963655244,0.0027585286499199426,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,1634.0,2.36,797.0,1.31,4550.0,-0.8041,-0.35,G0 V,0.1271186440677966,0.4724818276220145,0.0007874015748031496,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,1667.0,2.28,797.0,1.31,4475.0,-0.082525,-0.48,K7 V,0.13157894736842105,0.46469366562824505,0.0007674597083653108,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,74.2,0.3,797.0,1.31,4550.0,-0.8041,-0.35,G0 V,0.17647058823529413,0.4724818276220145,0.003427004797806717,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,714.29999,1.66,797.0,1.31,4545.0,-0.082525,-0.08,G0 V,0.18072289156626506,0.4719626168224299,0.002854696056371569,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,714.3,2.1,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.14285714285714285,0.5828141225337488,0.0028546959748786756,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,4.2889696,0.1008,797.0,1.31,6736.9,-0.082525,-0.002,G0 V,0.15796124684077503,0.5004257528556594,0.002764637835053426,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,4.2889731,0.0656,797.0,2.15,6935.0,1.06,-0.34,G0 V,0.15508684863523572,0.8558546209761162,0.0027646378618047048,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,655.59998,1.34,797.0,1.31,4665.0,-0.082525,0.01,G0 V,0.22388059701492535,0.484423676012461,0.0034293555164167026,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,655.6,1.34,797.0,1.31,4714.0,-0.678,-0.03,K5 V,0.22388059701492535,0.4895119418483904,0.003429355281207133,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,649.0,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.15796124684077503,0.5828141225337488,0.0035087719298245615,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,655.57,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.15796124684077503,0.5828141225337488,0.00342970813183798,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,1891.0,2.63,797.0,1.31,4051.0,-0.86967,0.12,K7 V,0.11406844106463879,0.4206645898234683,0.0006548788474132286,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,6360.0,5.9,797.0,1.31,4051.0,-0.86967,0.12,K7 V,0.05084745762711864,0.4206645898234683,0.0001667778519012675,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,6240.0,5.9,797.0,1.31,5612.5,-0.082525,-0.002,K7 V,0.05084745762711864,0.5828141225337488,0.00017018379850238256,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,6374.0,5.96,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.05033557046979866,0.5828141225337488,0.00016638935108153079,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,547.0,1.444,797.0,1.31,6033.0,-0.082525,-0.02,G0 V,0.20775623268698062,0.5735202492211838,0.00546448087431694,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,1823.5,3.634,797.0,1.31,5612.5,-0.082525,-0.002,G3 V,0.08255365987892131,0.5828141225337488,0.0006851661527920521,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,3.1533,0.02294,797.0,1.31,3195.0,-2.44977,-0.56,M3.5-4 V,0.1517404631118934,0.3317757009345794,0.0027559848277523263,0,0,0,0,0,0,1,0,0,0,0
2.3,192.60498,3.1542,0.0229,797.0,1.31,3195.0,-2.44977,-0.56,M3.5-4 V,0.15173739315158563,0.3317757009345794,0.0027559916636764156,0,0,0,0,0,0,1,0,0,0,0
2.3,192.60498,4.1244,0.0274,797.0,1.31,3195.0,-2.44977,-0.56,M3.5-4 V,0.15208354456047857,0.3317757009345794,0.002763380565033951,0,0,0,0,0,0,1,0,0,0,0
2.3,192.60498,2.3402,0.0188,797.0,1.31,3195.0,-2.44977,-0.56,M3.5-4 V,0.15142337976983647,0.3317757009345794,0.0027498227739222204,0,0,0,0,0,0,1,0,0,0,0
2.3,192.60498,6.7392,0.0381,797.0,1.31,3195.0,-2.44977,-0.56,M3.5-4 V,0.15291299250726337,0.3317757009345794,0.002783493217183728,0,0,0,0,0,0,1,0,0,0,0
2.3,192.60498,2.2907,0.0185,797.0,1.31,3130.0,-2.53254,0.13,M5.0 V,0.15140045420136258,0.32502596053997923,0.0027494485293612235,0,0,0,0,0,0,1,0,0,0,0
3.9414075500000005,192.60498,10.3392924,67.0,797.0,1.31,3689.0,-0.082525,-0.16,M1 V,0.004477611940298507,0.38307372793354105,0.0028116684768132085,0,0,0,0,0,0,1,0,0,0,0
2.3,192.60498,10.3392924,67.0,797.0,1.31,3680.0,-0.082525,0.04,M1 Ve,0.004477611940298507,0.38213914849428865,0.0028116684768132085,0,0,0,0,0,0,1,0,0,0,0
2.3,192.60498,10037.5,2.6,797.0,1.31,580.5,-0.082525,-0.002,G0 V,0.11538461538461536,0.06028037383177569,0.00010337520028945056,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,8040000.0,200.0,797.0,1.31,2320.0,-2.85,-0.002,M9-L1,0.0015,0.24091381100726894,1.243837407564223e-07,0,0,0,0,0,0,1,0,0,0,0
2.3,192.60498,10.3392924,210.0,797.0,1.31,5612.5,-0.082525,-0.002,M3.5,0.0014285714285714286,0.5828141225337488,0.0028116684768132085,0,0,0,0,0,0,1,0,0,0,0
2.3,192.60498,25.2,0.17,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.16393442622950818,0.5828141225337488,0.0029342723004694834,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,10.3392924,0.1008,797.0,1.31,3406.0,-1.732,0.0,M3 V,0.15796124684077503,0.35368639667705093,0.0028116684768132085,0,0,0,0,0,0,1,0,0,0,0
3.9414075500000005,192.60498,402000000.0,7506.0,797.0,1.31,3406.0,-1.732,0.0,M3 V,3.996802557953637e-05,0.35368639667705093,2.4875644414762605e-09,0,0,0,0,0,0,1,0,0,0,0
3.9414075500000005,192.60498,10.3392924,440.0,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.0006818181818181818,0.5828141225337488,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,1.5089635,0.1008,797.0,1.31,5950.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.5821391484942887,0.0027435516922512853,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,1.5089686,0.02536,797.0,0.344,5950.0,-0.082525,-0.3,G0 V,0.15192642709557186,0.5821391484942887,0.002743551730639373,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,1.5089557,0.1008,797.0,0.38,5950.0,-0.082525,-0.3,G0 V,0.15796124684077503,0.5821391484942887,0.002743551633540095,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,1.508968772,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.15796124684077503,0.5828141225337488,0.00274355173193403,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,1.5089557,0.0261,797.0,1.31,5950.0,-0.082525,-0.002,G0 V,0.1519833831501089,0.5821391484942887,0.002743551633540095,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,1.5089682,0.02752,797.0,0.302,6298.0,-0.082525,0.06,G0 V,0.15209279688513952,0.5460020768431982,0.002743551727628543,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,1.508976552,0.0259,797.0,0.44,5950.0,-0.082525,-0.3,G0 V,0.1519679854110734,0.5821391484942887,0.002743551790494683,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,13.2406,0.1055,797.0,3.69,5075.0,-0.082525,0.26,G0 V,0.15835312747426764,0.5269989615784008,0.0028347933463998406,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,13.2406,0.1055,797.0,3.7,5075.0,-0.082525,0.26,K1 V,0.15835312747426764,0.5269989615784008,0.0028347933463998406,0,0,0,0,1,0,0,0,0,0,0
3.9414075500000005,192.60498,13.2406,0.106,797.0,4.16,5075.0,-0.082525,0.26,G0 V,0.1583949313621964,0.5269989615784008,0.0028347933463998406,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,13.23412611048,0.1008,797.0,1.31,5025.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.5218068535825545,0.002834741322833235,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,2.99433,0.044,797.0,1.0,6440.0,-0.082525,-0.03,G0 V,0.15337423312883436,0.5312564901349948,0.002754777907463539,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,2.99427803,0.1008,797.0,1.31,6440.0,-0.082525,-0.03,F6 V,0.15796124684077503,0.5312564901349948,0.002754777513073591,0,0,1,0,0,0,0,0,0,0,0
3.9414075500000005,192.60498,2.99328197444,0.1008,797.0,1.31,6343.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.5413291796469366,0.002754769954228748,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,10.3392924,0.1008,797.0,1.31,6343.0,-0.082525,0.04,G0 V,0.15796124684077503,0.5413291796469366,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,2.99433,0.0436,797.0,0.99,6440.0,-0.082525,-0.03,F6 V,0.1533428746677571,0.5312564901349948,0.002754777907463539,0,0,1,0,0,0,0,0,0,0,0
3.9414075500000005,192.60498,2.994325,0.04351,797.0,0.93,5612.5,-0.082525,-0.002,G0 V,0.15333582078109265,0.5828141225337488,0.002754777869519533,0,0,0,1,0,0,0,0,0,0,0
