pl_rade,pl_orbper,pl_orbsmax,pl_eqt,pl_dens,st_teff,st_lum,st_met,habitability_score,stellar_compatibility,orbital_stability,star_F,star_G,star_K,target,habitability_rank
1.87,0.571282,1.0,1315.5,1.3275,5496.0,-0.0833349999999999,0.06,0.6098403155379694,0.4633045359326792,0.5013682559015518,False,True,False,0,168
1.7,2.936526966,1.0,288.0,1.3275,5584.0,-0.0833349999999999,0.01,0.6088621636648176,0.4641018540444849,0.5013771696607804,False,True,False,1,169
0.9699999999999998,0.764020072,0.0154,1315.5,1.3275,5153.0,-0.0833349999999999,-0.04,0.6073444034893191,0.4623364735251107,0.2533089154604952,False,False,True,0,170
1.32,6.2171292,1.0,288.0,1.3275,5808.0,-0.0833349999999999,0.03,0.6068407708543276,0.4776667837384468,0.5013897270842501,False,True,False,1,171
1.66855539,0.571299,1.0,288.0,1.3275,5590.0,-0.0833349999999999,0.08,0.6064469575060767,0.464183254125885,0.501368255965204,False,True,False,1,172
1.7,0.959624,0.0186,1315.5,1.3275,5528.0,-0.0833349999999999,-0.02,0.6055715274913341,0.4635297833528923,0.2537165369742741,False,True,False,0,173
1.75,4.17634525,1.0,288.0,1.3275,4586.0,-0.0833349999999999,0.01,0.6052413933365449,0.461956862964037,0.5013818886450236,False,False,True,1,174
0.9699999999999998,3.6146051,1.0,288.0,1.3275,5880.0,-0.0833349999999999,0.04,0.605110676173909,0.4663921204124212,0.5013797465544603,False,True,False,1,175
1.15876577,2.508283,1.0,288.0,1.3275,5391.0,-0.0833349999999999,-0.03,0.6031964929469162,0.4628264112741967,0.5013755471627432,False,True,False,1,176
1.46,0.934884242,1.0,288.0,1.3275,4870.0,-0.0833349999999999,0.01,0.6029779417095397,0.4620878064858829,0.5013696186746351,False,False,True,1,177
1.41,2.58082149,1.0,288.0,1.3275,5282.0,-0.0833349999999999,-0.07,0.6016137266949587,0.4625437876976861,0.50137582172204,False,True,False,1,178
1.73,6.2216147,1.0,288.0,1.3275,6261.0,-0.0833349999999999,0.03,0.6014919129830827,0.462570809331622,0.5013897444105295,True,False,False,1,179
3.770000000000001,3.243259796,1.0,288.0,1.3275,5958.0,-0.0833349999999999,0.04,0.6004587137448163,0.4643001824196088,0.5013783341412728,False,True,False,0,180
1.09,1.005207007,1.0,288.0,1.3275,5957.0,-0.0833349999999999,0.04,0.6003602700284429,0.4643155292581601,0.5013698825561317,False,True,False,1,181
1.9,3.00725242,1.0,288.0,1.3275,5612.0,-0.0833349999999999,-0.01,0.6000697257879192,0.4645317634564302,0.5013774379883162,False,True,False,1,182
1.97,2.539183179,1.0,288.0,1.3275,5703.0,-0.0833349999999999,-0.03,0.5987468599450257,0.4681166988488034,0.5013756641069957,False,True,False,1,183
1.73,8.01041305,1.0,288.0,1.3275,5755.0,-0.0833349999999999,0.03,0.5977329004745208,0.4823710848137156,0.5013966886698016,False,True,False,1,184
2.37,7.495,1.0,288.0,1.3275,5865.0,-0.0833349999999999,0.03,0.5973932865016081,0.4672195696622005,0.5013946806878565,False,True,False,0,185
2.37,7.49491004,1.0,288.0,1.3275,5865.0,-0.0833349999999999,0.03,0.5973932865016081,0.4672195696622005,0.501394680337888,False,True,False,0,186
1.46,0.571308,1.0,288.0,1.3275,5590.0,-0.0833349999999999,0.025,0.5971791012701411,0.464183254125885,0.5013682559989022,False,True,False,1,187
0.9699999999999998,4.655335,1.0,288.0,1.3275,4547.0,-0.0833349999999999,0.01,0.5942839263243826,0.4619435956362265,0.5013837204431951,False,False,True,1,188
0.9699999999999998,4.34195123,1.0,288.0,1.3275,5940.0,-0.0833349999999999,0.04,0.5940487080574223,0.464605236142959,0.5013825214223782,False,True,False,1,189
1.557,0.959628,1.0,1315.5,1.3275,5370.0,-0.0833349999999999,0.0,0.5938740871346913,0.4627602453679129,0.5013697115123474,False,True,False,0,190
1.61,8.10501635,1.0,288.0,1.3275,5866.0,-0.0833349999999999,0.03,0.591308913689493,0.4671557290084722,0.5013970578601039,False,True,False,1,191
1.47,2.508554095,1.0,288.0,1.3275,5717.0,-0.0833349999999999,0.01,0.5900454617616447,0.4696022676094146,0.5013755481886379,False,True,False,1,192
0.9699999999999998,1.22621732,1.0,288.0,1.3275,6011.0,-0.0833349999999999,0.03,0.5883007592162495,0.4636745036171344,0.501370712544982,True,False,False,1,193
1.6,2.37030743,1.0,288.0,1.3275,5635.0,-0.0833349999999999,-0.01,0.5870251873889017,0.4650099737026045,0.5013750252254324,False,True,False,1,194
1.725,0.571292,0.01326,1315.5,1.3275,5532.0,-0.0833349999999999,0.11,0.5866537731356718,0.463562042978358,0.2530368185088323,False,True,False,0,195
1.161,0.669309686,0.01531,288.0,1.3275,5556.0,-0.0833349999999999,0.235,0.5864827208908026,0.46377990394675,0.2532971358052647,False,True,False,0,196
1.66,2.79590004,0.0365,1090.0,1.3275,5244.0,-0.0833349999999999,-0.04,0.5858499148674696,0.4624723309196347,0.2560239499131492,False,True,False,0,197
0.9699999999999998,1.49514952,1.0,288.0,1.3275,6019.0,-0.0833349999999999,0.03,0.5858271590663771,0.4636038671828617,0.501371723858658,True,False,False,1,198
1.31,4.36128348,1.0,288.0,1.3275,5772.0,-0.0833349999999999,0.04,0.5856330659198425,0.5329663229089537,0.5013825953283194,False,True,False,1,199
1.8,2.735903375,1.0,288.0,1.3275,5475.0,-0.0833349999999999,-0.02,0.5855949098288892,0.4631824883224876,0.5013764090771573,False,True,False,1,200
3.770000000000001,2.69998,0.0429,288.0,1.3275,5307.0,-0.0833349999999999,-0.04,0.5844669285450319,0.4625970735142806,0.2568563199851372,False,True,False,0,201
1.357,0.938466832,0.01795,288.0,1.3275,5534.0,-0.0833349999999999,-0.07,0.5842944034774399,0.463578567806913,0.2536337021441138,False,True,False,0,202
1.02,6.76284377,1.0,288.0,1.3275,6266.0,-0.0833349999999999,0.02,0.5838857528268452,0.4625602463679079,0.5013918382086286,True,False,False,1,203
0.9699999999999998,2.344511944,1.0,288.0,1.3275,5791.0,-0.0833349999999999,0.04,0.5832620407652643,0.497252037194668,0.5013749276895912,False,True,False,1,204
1.29,2.92721119,0.0387,1258.0,1.3275,5616.0,-0.0833349999999999,-0.02,0.5811656248222967,0.464605236142959,0.2563100869586124,False,True,False,0,205
1.82,12.13065293,1.0,288.0,1.3275,6122.0,-0.0833349999999999,0.02,0.580588206660557,0.4629870268427011,0.5014129508648882,True,False,False,1,206
1.02,2.787868386,1.0,288.0,1.3275,4754.0,-0.0833349999999999,0.01,0.5805031133316817,0.4620255563584311,0.5013766060009565,False,False,True,1,207
1.0,0.584216,1.0,288.0,1.3275,5315.0,-0.0833349999999999,-0.09,0.5804707046955351,0.4626153376872789,0.501368304331375,False,True,False,1,208
1.58,12.75802811,1.0,288.0,1.3275,5958.0,-0.0833349999999999,0.03,0.5789317508570517,0.4643001824196088,0.5014154603353752,False,True,False,1,209
1.82,0.571336,0.01312,1315.5,1.3275,5496.0,-0.0833349999999999,0.06,0.578484279275432,0.4633045359326792,0.253019085544875,False,True,False,0,210
0.9699999999999998,3.03195744,1.0,288.0,1.3275,5815.0,-0.0833349999999999,0.04,0.5759378775058442,0.4746956462172244,0.5013775317421157,False,True,False,1,211
1.51,0.2803244,1.0,288.0,1.3275,4599.0,-0.0833349999999999,-0.06,0.5747373373494772,0.4619614802939417,0.5013671673507303,False,False,True,1,212
0.9699999999999998,0.539915238,0.01198,288.0,1.3275,5109.0,-0.0833349999999999,-0.13,0.5745468439304802,0.4622840201370987,0.2528746625459172,False,False,True,0,213
1.39,4.37034536,1.0,288.0,1.3275,5743.0,-0.0833349999999999,0.03,0.5738179009327382,0.4754266403692712,0.5013826299740206,False,True,False,1,214
0.9699999999999998,0.984940167,1.0,288.0,1.3275,5839.0,-0.0833349999999999,-0.07,0.5738021541742918,0.4696022676094146,0.501369806495734,False,True,False,1,215
0.97,2.344512589,0.0345,1315.5,1.3275,5821.0,-0.0833349999999999,0.04,0.5736794613744626,0.4729013878440187,0.2557631240797174,False,True,False,0,216
0.9699999999999998,1.574090272,1.0,288.0,1.3275,4106.0,-0.0833349999999999,-0.06,0.5730123344184617,0.461836615795983,0.5013720209970065,False,False,True,1,217
1.14,0.58426,0.0131,1315.5,1.3275,5315.0,-0.0833349999999999,-0.09,0.567442320118271,0.4626153376872789,0.2530166008371674,False,True,False,0,218
1.84,8.00505342,1.0,288.0,1.3275,6122.0,-0.0833349999999999,0.02,0.567331011737224,0.4629870268427011,0.5013966677596335,True,False,False,1,219
2.04,0.927859821,1.0,288.0,1.3275,4913.0,-0.0833349999999999,0.01,0.5666032337765323,0.4621151186859251,0.5013695923215473,False,False,True,0,220
0.9699999999999998,1.916944254,1.0,288.0,1.3275,5239.0,-0.0833349999999999,-0.04,0.5654183298807944,0.4624636774063083,0.501373313017755,False,True,False,1,221
1.62,0.3524728,0.0097,1315.5,1.3275,5534.0,-0.0833349999999999,0.22,0.5652527009679676,0.463578567806913,0.2525858464008494,False,True,False,0,222
0.9699999999999998,0.677375164,1.0,288.0,1.3275,5769.0,-0.0833349999999999,0.05,0.5646696556046162,0.5115377514803824,0.5013686532560759,False,True,False,1,223
1.05,0.789161653,1.0,288.0,1.3275,4508.0,-0.0833349999999999,0.05,0.5630508342830212,0.4619311425110668,0.5013690721837913,False,False,True,1,224
0.9699999999999998,0.762129261,1.0,288.0,1.3275,5592.0,-0.0833349999999999,0.03,0.5624791741057945,0.4642115482718262,0.5013689708544964,False,True,False,1,225
1.91,7.97419807,1.0,288.0,1.3275,6014.0,-0.0833349999999999,0.02,0.5622955195533789,0.4636474561217325,0.5013965473921284,True,False,False,1,226
1.92,2.57336,1.0,1315.5,1.3275,5748.0,-0.0833349999999999,0.03,0.5615849515214293,0.4776667837384468,0.5013757934751288,False,True,False,0,227
1.72,0.926118,0.018,1315.5,1.3275,5596.0,-0.0833349999999999,-0.07,0.5606168397310346,0.4642699919175408,0.2536400196921679,False,True,False,0,228
3.22,8.1594667,1.0,1102.0,1.3275,5844.0,-0.0833349999999999,0.03,0.5604064954631092,0.4690004380475465,0.5013972704416378,False,True,False,0,229
1.8605473,10.44198961033,1.0,317.82,1.3275,3872.5,-0.0833349999999999,0.0168,0.558229589009812,0.4618000121675053,0.5014062402910063,False,False,True,1,230
1.37,1.921437396,1.0,288.0,1.3275,5331.0,-0.0833349999999999,-0.01,0.5572896044636448,0.4626538229089538,0.5013733299659937,False,True,False,1,231
2.47,13.07141889,0.113,964.0,1.3275,6122.0,-0.0833349999999999,0.02,0.5569013358732798,0.4629870268427011,0.2663875704309962,True,False,False,0,232
1.42,7.56127224,1.0,288.0,1.3275,5771.0,-0.0833349999999999,0.04,0.5569001036225792,0.5240377514803823,0.5013949385523285,False,True,False,1,233
1.68,11.20066445,1.0,288.0,1.3275,5964.0,-0.0833349999999999,0.04,0.5545731058303992,0.4642115482718262,0.5014092472840315,False,True,False,1,234
1.73,1.554003928,1.0,288.0,1.3275,5350.0,-0.0833349999999999,-0.03,0.5545491190740486,0.4627032526458835,0.5013719453784347,False,True,False,1,235
2.0,1.616883696,1.0,288.0,1.3275,5334.0,-0.0833349999999999,-0.03,0.5544174690182481,0.4626613469860003,0.5013721821281721,False,True,False,1,236
1.82,7.01075434,1.0,288.0,1.3275,6140.0,-0.0833349999999999,0.01,0.5541466298941075,0.4629151619487019,0.5013927993833931,True,False,False,1,237
2.58,8.508324398,1.0,288.0,1.3275,5813.0,-0.0833349999999999,0.03,0.5538762553986928,0.4754266403692712,0.5013986339658344,False,True,False,0,238
1.69,14.38338734,1.0,288.0,1.3275,6184.0,-0.0833349999999999,0.02,0.5530751814699406,0.4627662527088835,0.5014220033468199,True,False,False,1,239
1.36,1.022678821,1.0,288.0,1.3275,6014.0,-0.0833349999999999,0.02,0.5525767082324472,0.4636474561217325,0.5013699481337219,True,False,False,1,240
1.06,0.588000765,1.0,288.0,1.3275,4105.0,-0.0833349999999999,0.01,0.5523430747369718,0.4618364372629391,0.5013683185036254,False,False,True,1,241
1.69,4.362744362,1.0,288.0,1.3275,5613.0,-0.0833349999999999,0.01,0.5518006107145961,0.4645497996731534,0.501382600913498,False,True,False,1,242
1.03,6.11786898,1.0,288.0,1.3275,6302.0,-0.0833349999999999,0.02,0.5515383024146858,0.4624901324327632,0.5013893437792615,True,False,False,1,243
1.51,0.2803244,0.00747,1315.5,1.3275,4570.0,-0.0833349999999999,0.0,0.5513553701740851,0.4619513164100763,0.2523044179818375,False,False,True,0,244
0.9699999999999998,6.9131112,1.0,288.0,1.3275,6335.0,-0.0833349999999999,0.05,0.550893764514526,0.4624338088280526,0.5013924206524802,True,False,False,1,245
0.9699999999999998,0.179719,1.0,288.0,1.3275,3872.5,-0.0833349999999999,-0.059,0.5500506624309014,0.4618000121675053,0.501366791361685,False,False,True,1,246
0.9699999999999998,2.78815679,1.0,288.0,1.3275,6126.0,-0.0833349999999999,0.01,0.548944692739358,0.4629704162368293,0.5013766070940339,True,False,False,1,247
1.46,0.631332353,1.0,288.0,1.3275,4653.0,-0.0833349999999999,0.05,0.5485141467186677,0.4619818012139525,0.5013684807819456,False,False,True,1,248
1.41792246,0.4702743,0.0116,1315.5,1.3275,5460.0,-0.0833349999999999,0.146,0.5482501758992293,0.4631051495995046,0.2528263368707014,False,True,False,0,249
1.67,0.53835407,0.0127,1315.5,1.3275,5539.0,-0.0833349999999999,0.14,0.5481197549177589,0.4636210848137156,0.2529657776683525,False,True,False,0,250
1.079,0.23818244,1.0,288.0,1.3275,3872.5,-0.0833349999999999,-0.14,0.5478045539853472,0.4618000121675053,0.5013670098298819,False,False,True,1,251
2.33,8.28212,0.0802,1003.0,1.3275,5800.0,-0.0833349999999999,0.03,0.5475671196057726,0.4832768819151649,0.2618415457625684,False,True,False,0,252
1.76,1.269090374,1.0,288.0,1.3275,5043.0,-0.0833349999999999,-0.01,0.5464609050743306,0.4622170993064693,0.5013708736682414,False,False,True,1,253
1.52,0.929906678,1.0,288.0,1.3275,6169.0,-0.0833349999999999,0.02,0.5449967375979485,0.4628132616844639,0.50136960000051,True,False,False,1,254
1.95,13.12163551,1.0,288.0,1.3275,6182.0,-0.0833349999999999,0.02,0.5448041720156032,0.4627723193816169,0.5014169188318548,True,False,False,1,255
0.9699999999999998,0.762129261,0.0164,288.0,1.3275,5584.0,-0.0833349999999999,0.235,0.544769994959116,0.4641018540444849,0.2534359198361459,False,True,False,0,256
1.58,10.10463505,1.0,288.0,1.3275,6274.0,-0.0833349999999999,0.03,0.5445035033905385,0.4625437876976861,0.5014049073105243,True,False,False,1,257
2.508,1.954524342,0.03044,288.0,1.3275,5780.0,-0.0833349999999999,0.04,0.5434337376682193,0.628204418147049,0.2552372619283693,False,True,False,0,258
1.34,11.17931605,1.0,288.0,1.3275,6296.0,-0.0833349999999999,0.02,0.5432275167203638,0.4625011426171839,0.5014091624942317,True,False,False,1,259
1.14,7.61760804,1.0,288.0,1.3275,6053.0,-0.0833349999999999,0.03,0.542607675295369,0.4633493456832809,0.5013951578292267,True,False,False,1,260
1.22,4.76703963,1.0,288.0,1.3275,5616.0,-0.0833349999999999,0.01,0.5424106659270109,0.464605236142959,0.5013841483332193,False,True,False,1,261
1.16,0.974868896,0.0187,1315.5,1.3275,5487.0,-0.0833349999999999,0.0,0.5419660665535951,0.4632500802475056,0.2537293306057191,False,True,False,0,262
2.37,5.118,1.0,288.0,1.3275,5725.0,-0.0833349999999999,0.03,0.541370766617185,0.4707970107396416,0.5013854944275414,False,True,False,0,263
1.49,0.568874717,0.0128,1315.5,1.3275,5223.0,-0.0833349999999999,0.07,0.5412145487131143,0.4624370320559219,0.2529785528462776,False,True,False,0,264
1.19,0.974868926,0.0187,1315.5,1.3275,5487.0,-0.0833349999999999,0.0,0.540894855354569,0.4632500802475056,0.2537293306058317,False,True,False,0,265
1.09,6.73972381,0.0699,930.0,1.3275,5770.0,-0.0833349999999999,0.04,0.5406790523140973,0.5170933070359379,0.2604456836670645,False,True,False,0,266
1.16,1.29123275,1.0,288.0,1.3275,6299.0,-0.0833349999999999,0.03,0.5406020888152384,0.4624956058865126,0.50137095689739,True,False,False,1,267
1.2,2.6157554,1.0,288.0,1.3275,5808.0,-0.0833349999999999,0.02,0.5405117007061312,0.4776667837384468,0.5013759539865312,False,True,False,1,268
1.2,1.475322314,1.0,288.0,1.3275,5598.0,-0.0833349999999999,-0.01,0.5396579943490917,0.4643001824196088,0.5013716492479302,False,True,False,1,269
0.99,0.762406,1.0,288.0,1.3275,5620.0,-0.0833349999999999,0.235,0.5375951196778842,0.4646824055684326,0.5013689718917599,False,True,False,1,270
1.56,2.37030743,0.0344,1256.0,1.3275,5668.0,-0.0833349999999999,-0.02,0.5372250165386043,0.4660422559848868,0.2557502796006868,False,True,False,0,271
1.19,0.6693124,1.0,288.0,1.3275,5487.0,-0.0833349999999999,0.235,0.5371635308919774,0.4632500802475056,0.5013686230502143,False,True,False,1,272
1.22,8.9211602,1.0,288.0,1.3275,6199.0,-0.0833349999999999,-0.03,0.5365012092714855,0.4627225856036051,0.5014002509929741,True,False,False,1,273
3.770000000000001,3.855603551,1.0,288.0,1.3275,5849.0,-0.0833349999999999,0.04,0.5363574831808887,0.4684821959248267,0.501380664742856,False,True,False,0,274
0.9699999999999998,0.50557,1.0,288.0,1.3275,5859.0,-0.0833349999999999,0.19,0.5357543237065094,0.4676353124559921,0.5013680099037351,False,True,False,1,275
0.9699999999999998,0.50557,1.0,288.0,1.3275,5859.0,-0.0833349999999999,0.19,0.5357543237065094,0.4676353124559921,0.5013680099037351,False,True,False,1,276
1.07,0.669309686,1.0,288.0,1.3275,5487.0,-0.0833349999999999,0.235,0.5356733810472707,0.4632500802475056,0.5013686230400469,False,True,False,1,277
0.9699999999999998,5.1762429,1.0,288.0,1.3275,5605.0,-0.0833349999999999,0.01,0.5355648163407424,0.4644113146987731,0.501385718069172,False,True,False,1,278
1.14651332,1.480280042,1.0,288.0,1.3275,5897.0,-0.0833349999999999,0.02,0.5350289179448499,0.465704418147049,0.5013716679033376,False,True,False,1,279
2.37,0.66930998,1.0,288.0,1.3275,5487.0,-0.0833349999999999,0.235,0.5347330858253481,0.4632500802475056,0.5013686230411484,False,True,False,0,280
0.9699999999999998,4.16055856,1.0,288.0,1.3275,5541.0,-0.0833349999999999,0.01,0.5345294920914624,0.4636385918165168,0.5013818283546154,False,True,False,1,281
1.51,0.568874427,0.0129,1315.5,1.3275,5216.0,-0.0833349999999999,0.06,0.5339402060066352,0.4624258509475226,0.252991215031592,False,True,False,0,282
1.448,2.092269993,0.03137,288.0,1.3275,5710.0,-0.0833349999999999,-0.03,0.5339162499326253,0.4687841282919765,0.2553577095426961,False,True,False,0,283
1.63,2.617032536,1.0,288.0,1.3275,4751.0,-0.0833349999999999,-0.07,0.5337333825395495,0.4620241328033395,0.501375958822422,False,False,True,1,284
1.03,4.13827595,1.0,288.0,1.3275,6126.0,-0.0833349999999999,0.01,0.5331414733784431,0.4629704162368293,0.5013817432648138,True,False,False,1,285
0.98,1.480280588,0.0257,1315.5,1.3275,5897.0,-0.0833349999999999,0.02,0.5330875413942295,0.465704418147049,0.2546259858915138,False,True,False,0,286
0.9699999999999998,1.88897906,1.0,288.0,1.3275,6014.0,-0.0833349999999999,0.02,0.5329681981548197,0.4636474561217325,0.5013732075417799,True,False,False,1,287
3.770000000000001,0.78883852,0.01652,1315.5,1.3275,5616.0,-0.0833349999999999,0.04,0.5324989176328837,0.464605236142959,0.2534512699358961,False,True,False,0,288
2.37,0.6693123866,1.0,288.0,1.3275,5487.0,-0.0833349999999999,0.235,0.5323378167669212,0.4632500802475056,0.501368623050164,False,True,False,0,289
1.29,0.63642408,1.0,288.0,1.3275,5267.0,-0.0833349999999999,0.12,0.5322324021195474,0.4625143139803823,0.5013684998531694,False,True,False,1,290
1.37466396,0.669558,1.0,288.0,1.3275,5221.0,-0.0833349999999999,0.11,0.5319629955923844,0.4624338088280526,0.5013686239702959,False,True,False,1,291
1.31,1.92279873,1.0,288.0,1.3275,5191.0,-0.0833349999999999,-0.03,0.53195952476518,0.4623880916164367,0.5013733351010606,False,False,True,1,292
1.62,4.08899022,1.0,288.0,1.3275,6160.0,-0.0833349999999999,0.03,0.5317845153477164,0.462843234509103,0.5013815550963867,True,False,False,1,293
2.37,0.669310092,1.0,288.0,1.3275,5487.0,-0.0833349999999999,0.235,0.5316675513598136,0.4632500802475056,0.5013686230415679,False,True,False,0,294
1.51482218,0.524177015,1.0,288.0,1.3275,5278.0,-0.0833349999999999,0.14,0.531517759629768,0.4625357554723983,0.5013680795515181,False,True,False,1,295
1.98,3.770590584,1.0,288.0,1.3275,6014.0,-0.0833349999999999,0.03,0.5314799817154687,0.4636474561217325,0.5013803407095136,True,False,False,1,296
1.29,2.3702932,0.0344,1256.0,1.3275,5668.0,-0.0833349999999999,-0.02,0.5311335084571013,0.4660422559848868,0.2557502795468777,False,True,False,0,297
1.48,3.137848829,1.0,288.0,1.3275,5378.0,-0.0833349999999999,-0.01,0.5310632052551466,0.4627846342733998,0.5013779337370581,False,True,False,1,298
1.32,13.39152873,1.0,288.0,1.3275,6337.0,-0.0833349999999999,0.04,0.5307295724509897,0.4624306086232395,0.5014180033684362,True,False,False,1,299
1.38,0.84338011,1.0,288.0,1.3275,4861.0,-0.0833349999999999,0.07,0.5306832689528428,0.4620824137897505,0.501369275463637,False,False,True,1,300
1.4,0.684575,1.0,288.0,1.3275,4462.0,-0.0833349999999999,-0.205,0.5303850051411598,0.4619174022017187,0.5013686802302422,False,False,True,1,301
0.9699999999999998,0.692979676,1.0,288.0,1.3275,6078.0,-0.0833349999999999,0.04,0.5302505668741503,0.4631988810484886,0.5013687117196832,True,False,False,1,302
